gene	gc
NIT1	0.539
NIT2	0.533
NKAIN1	0.6465
NKAIN2	0.5755
NKAIN3	0.638
NKAIN4	0.714
NKAP	0.525
NKAPL	0.487
NKD1	0.6975
NKD2	0.716
NKG2-E	0.3155
NKG7	0.5765
NKIRAS1	0.5545
NKIRAS2	0.553
NKPD1	0.6275
NKRF	0.5825
NKTR	0.537
NKX1-1	0.7075
NKX1-2	0.6065
NKX2-1	0.6225
NKX2-2	0.583
NKX2-3	0.5665
NKX2-4	0.5045
NKX2-5	0.592
NKX2-6	0.6115
NKX2-8	0.6225
NKX3-1	0.6135
NKX3-2	0.551
NKX6-1	0.6645
NKX6-2	0.755
NKX6-3	0.618
NLE1	0.542
NLGN1	0.487
NLGN2	0.638
NLGN3	0.567
NLGN4X	0.443
NLGN4Y	0.5205
NLK	0.5535
NLN	0.592
NLRC3	0.575
NLRC4	0.4285
NLRC5	0.568
NLRP1	0.576
NLRP10	0.5105
NLRP11	0.4665
NLRP12	0.479
NLRP13	0.4885
NLRP14	0.5145
NLRP2	0.5185
NLRP3	0.463
NLRP4	0.4755
NLRP5	0.467
NLRP6	0.617
NLRP7	0.52
NLRP8	0.428
NLRP9	0.4435
NLRX1	0.612
NMB	0.578
NMBR	0.473
NMD3	0.4835
NME1	0.4805
NME1-NME2	0.4765
NME2	0.481
NME3	0.6775
NME4	0.6285
NME5	0.4325
NME6	0.5685
NME7	0.4605
NME8	0.466
NME9	0.4695
NMI	0.4685
NMNAT1	0.5265
NMNAT2	0.523
NMNAT3	0.525
NMRAL1	0.6005
NMRK1	0.5855
NMRK2	0.571
NMS	0.4325
NMT1	0.6165
NMT2	0.6665
NMU	0.553
NMUR1	0.6095
NMUR2	0.487
NNAT	0.5375
NNMT	0.5865
NNT	0.537
NOA1	0.5125
NOB1	0.5005
NOBOX	0.4215
NOC2L	0.665
NOC3L	0.473
NOC4L	0.7015
NOD1	0.5375
NOD2	0.5505
NODAL	0.616
NOG	0.697
NOL10	0.5475
NOL11	0.4955
NOL12	0.554
NOL3	0.611
NOL4	0.5675
NOL6	0.4845
NOL7	0.5785
NOL8	0.5315
NOL9	0.6025
NOLC1	0.54
NOM1	0.6585
NOMO1	0.543
NOMO2	0.5255
NOMO3	0.5455
NONO	0.492
NOP10	0.481
NOP14	0.643
NOP16	0.559
NOP2	0.548
NOP56	0.5565
NOP58	0.5355
NOP9	0.5925
NOS1	0.5315
NOS1AP	0.596
NOS2	0.453
NOS3	0.5285
NOSIP	0.498
NOSTRIN	0.41
NOTCH1	0.729
NOTCH2	0.602
NOTCH2NL	0.352
NOTCH3	0.671
NOTCH4	0.5555
NOTO	0.552
NOTUM	0.771
NOV	0.554
NOVA1	0.6135
NOVA2	0.677
NOX1	0.37
NOX3	0.3675
NOX4	0.4765
NOX5	0.465
NOXA1	0.7245
NOXO1	0.6165
NOXRED1	0.42
NPAP1	0.5865
NPAS1	0.667
NPAS2	0.712
NPAS3	0.6715
NPAS4	0.6325
NPAT	0.541
NPB	0.683
NPBWR1	0.4515
NPBWR2	0.6085
NPC1	0.5865
NPC1L1	0.607
NPC2	0.595
NPCDR1	0.4275
NPDC1	0.687
NPEPL1	0.687
NPEPPS	0.642
NPFF	0.5335
NPFFR1	0.57
NPFFR2	0.4645
NPHP1	0.458
NPHP3	0.6435
NPHP4	0.7055
NPHS1	0.581
NPHS2	0.542
NPIPA1	0.499
NPIPA2	0.5015
NPIPA3	0.5015
NPIPA5	0.4985
NPIPA7	0.5655
NPIPA8	0.5995
NPIPB11	0.459
NPIPB15	0.5135
NPIPB3	0.4985
NPIPB4	0.4295
NPIPB5	0.465
NPIPB6	0.4375
NPIPB7	0.5195
NPIPB8	0.4425
NPIPB9	0.4365
NPL	0.404
NPLOC4	0.55
NPM1	0.5735
NPM2	0.5925
NPM3	0.5495
NPNT	0.6245
NPPA	0.556
NPPB	0.5965
NPPC	0.688
NPR1	0.638
NPR2	0.6795
NPR3	0.59
NPRL2	0.587
NPRL3	0.585
NPS	0.3635
NPSR1	0.454
NPTN	0.6105
NPTX1	0.7455
NPTX2	0.7115
NPTXR	0.7155
NPVF	0.336
NPW	0.653
NPY	0.599
NPY1R	0.486
NPY2R	0.5535
NPY4R	0.571
NPY5R	0.571
NQO1	0.5395
NQO2	0.609
NR0B1	0.546
NR0B2	0.564
NR1D1	0.5645
NR1D2	0.6655
NR1H2	0.579
NR1H3	0.562
NR1H4	0.3815
NR1I2	0.452
NR1I3	0.4925
NR2C1	0.559
NR2C2	0.661
NR2C2AP	0.571
NR2E1	0.6045
NR2F1	0.506
NR2F2	0.6285
NR2F6	0.7445
NR3C1	0.7055
NR3C2	0.5495
NR4A1	0.598
NR4A2	0.565
NR4A3	0.4275
NR5A1	0.624
NR5A2	0.3585
NR6A1	0.642
NRAP	0.3815
NRARP	0.74
NRAS	0.4375
NRBF2	0.532
NRBP1	0.492
NRBP2	0.708
NRCAM	0.6445
NRD1	0.526
NRDE2	0.47
NREP	0.3955
NRF1	0.66
NRG1	0.646
NRG2	0.6265
NRG3	0.7185
NRG4	0.334
NRGN	0.604
NRIP1	0.695
NRIP2	0.546
NRIP3	0.645
NRK	0.5855
NRL	0.579
NRM	0.5005
NRN1	0.5505
NRN1L	0.59
NRP1	0.684
NRP2	0.56
NRROS	0.578
NRSN1	0.48
NRSN2	0.6395
NRTN	0.5545
NRXN1	0.5075
NRXN2	0.6735
NRXN3	0.4295
NSA2	0.5135
NSD1	0.715
NSDHL	0.568
NSF	0.5325
NSFL1C	0.5865
NSG1	0.4425
NSG2	0.4455
NSL1	0.5225
NSMAF	0.5955
NSMCE1	0.5245
NSMCE2	0.5095
NSMCE4A	0.602
NSMF	0.719
NSRP1	0.4765
NSUN2	0.654
NSUN3	0.453
NSUN4	0.5295
NSUN5	0.5505
NSUN6	0.4205
NSUN7	0.5665
NT5C	0.613
NT5C1A	0.6405
NT5C1B	0.377
NT5C1B-RDH14	0.3775
NT5C2	0.6055
NT5C3A	0.555
NT5C3B	0.5945
NT5DC1	0.512
NT5DC2	0.729
NT5DC3	0.645
NT5DC4	0.5745
NT5E	0.557
NT5M	0.5735
NTAN1	0.6105
NTF3	0.6035
NTF4	0.5785
NTHL1	0.6345
NTM	0.6515
NTMT1	0.6115
NTN1	0.717
NTN3	0.6975
NTN4	0.6545
NTN5	0.6305
NTNG1	0.627
NTNG2	0.6935
NTPCR	0.5005
NTRK1	0.64
NTRK2	0.549
NTRK3	0.651
NTS	0.3565
NTSR1	0.695
NTSR2	0.569
NUAK1	0.63
NUAK2	0.554
NUB1	0.4985
NUBP1	0.485
NUBP2	0.6665
NUBPL	0.4305
NUCB1	0.561
NUCB2	0.554
NUCKS1	0.5735
NUDC	0.5345
NUDCD1	0.513
NUDCD2	0.5175
NUDCD3	0.47
NUDT1	0.605
NUDT10	0.5895
NUDT11	0.612
NUDT12	0.477
NUDT13	0.451
NUDT14	0.673
NUDT15	0.502
NUDT16	0.5925
NUDT16L1	0.682
NUDT17	0.5555
NUDT18	0.6615
NUDT19	0.607
NUDT2	0.535
NUDT21	0.5435
NUDT22	0.654
NUDT3	0.615
NUDT4	0.6015
NUDT5	0.483
NUDT6	0.511
NUDT7	0.5375
NUDT8	0.707
NUDT9	0.4955
NUF2	0.4565
NUFIP1	0.5195
NUFIP2	0.5365
NUGGC	0.421
NUMA1	0.537
NUMB	0.5795
NUMBL	0.673
NUP107	0.4495
NUP133	0.5075
NUP153	0.581
NUP155	0.4805
NUP160	0.5245
NUP188	0.615
NUP205	0.4635
NUP210	0.692
NUP210L	0.471
NUP214	0.5345
NUP35	0.4505
NUP37	0.4945
NUP43	0.4545
NUP50	0.666
NUP54	0.5285
NUP62	0.589
NUP62CL	0.5025
NUP85	0.54
NUP88	0.543
NUP93	0.548
NUP98	0.598
NUPL1	0.536
NUPL2	0.505
NUPR1	0.5485
NUPR1L	0.566
NUS1	0.579
NUSAP1	0.547
NUTF2	0.634
NUTM1	0.4645
NUTM2A	0.4955
NUTM2B	0.496
NUTM2D	0.494
NUTM2E	0.4965
NUTM2F	0.5
NUTM2G	0.5
NVL	0.4755
NWD1	0.4995
NXF1	0.553
NXF2	0.472
NXF2B	0.472
NXF3	0.4375
NXF5	0.346
NXN	0.7195
NXNL1	0.5335
NXNL2	0.7055
NXPE1	0.399
NXPE2	0.4005
NXPE3	0.428
NXPE4	0.3765
NXPH1	0.6185
NXPH2	0.63
NXPH3	0.674
NXPH4	0.69
NXT1	0.5995
NXT2	0.4255
NYAP1	0.6695
NYAP2	0.416
NYNRIN	0.62
NYX	0.51
OAF	0.6315
OARD1	0.629
OAS1	0.425
OAS2	0.5185
OAS3	0.496
OASL	0.5035
OAT	0.6485
OAZ1	0.6085
OAZ2	0.561
OAZ3	0.5045
OBFC1	0.5515
OBP2A	0.623
OBP2B	0.6255
OBSCN	0.6585
OBSL1	0.6975
OC90	0.498
OCA2	0.565
OCEL1	0.606
OCIAD1	0.4875
OCIAD2	0.5875
OCLM	0.3885
OCLN	0.538
OCM	0.4675
OCM2	0.458
OCRL	0.5245
OCSTAMP	0.4935
ODAM	0.326
ODC1	0.683
ODF1	0.4565
ODF2	0.664
ODF2L	0.509
ODF3	0.6265
ODF3B	0.5875
ODF3L1	0.529
ODF3L2	0.608
ODF4	0.5215
OFCC1	0.3825
OFD1	0.5
OGDH	0.569
OGDHL	0.57
OGFOD1	0.539
OGFOD2	0.5705
OGFOD3	0.5575
OGFR	0.7
OGFRL1	0.6255
OGG1	0.578
OGN	0.291
OGT	0.5075
OIP5	0.5215
OIT3	0.412
OLA1	0.5645
OLAH	0.3885
OLFM1	0.6505
OLFM2	0.639
OLFM3	0.444
OLFM4	0.496
OLFML1	0.459
OLFML2A	0.629
OLFML2B	0.5575
OLFML3	0.4895
OLIG1	0.6145
OLIG2	0.6
OLIG3	0.5585
OLR1	0.3465
OMA1	0.51
OMD	0.329
OMG	0.326
OMP	0.5965
ONECUT1	0.672
ONECUT2	0.688
ONECUT3	0.604
OOEP	0.498
OOSP1	0.4205
OOSP2	0.373
OPA1	0.519
OPA3	0.5375
OPALIN	0.457
OPCML	0.6585
OPHN1	0.547
OPLAH	0.6725
OPN1LW	0.598
OPN1MW	0.5255
OPN1MW2	0.5255
OPN1SW	0.508
OPN3	0.603
OPN4	0.5535
OPN5	0.3445
OPRD1	0.625
OPRK1	0.6255
OPRL1	0.6095
OPRM1	0.3795
OPTC	0.4685
OPTN	0.601
OR10A2	0.4155
OR10A3	0.447
OR10A4	0.4225
OR10A5	0.4135
OR10A6	0.37
OR10A7	0.368
OR10AD1	0.4625
OR10AG1	0.335
OR10C1	0.3885
OR10D3	0.433
OR10G2	0.452
OR10G3	0.454
OR10G4	0.459
OR10G6	0.4265
OR10G7	0.48
OR10G8	0.4625
OR10G9	0.462
OR10H1	0.5375
OR10H2	0.505
OR10H3	0.42
OR10H4	0.42
OR10H5	0.5275
OR10J1	0.4085
OR10J3	0.4335
OR10J5	0.401
OR10K1	0.439
OR10K2	0.414
OR10P1	0.51
OR10Q1	0.4875
OR10R2	0.382
OR10S1	0.451
OR10T2	0.381
OR10V1	0.4365
OR10W1	0.4205
OR10X1	0.385
OR10Z1	0.434
OR11A1	0.409
OR11G2	0.4045
OR11H1	0.359
OR11H12	0.36
OR11H4	0.4325
OR11H6	0.4135
OR11L1	0.4655
OR12D2	0.414
OR12D3	0.3955
OR13A1	0.316
OR13C2	0.3865
OR13C3	0.383
OR13C4	0.3765
OR13C5	0.387
OR13C8	0.4325
OR13C9	0.386
OR13D1	0.374
OR13F1	0.4055
OR13G1	0.3875
OR13H1	0.4265
OR13J1	0.5305
OR14A16	0.401
OR14A2	0.3585
OR14C36	0.397
OR14I1	0.394
OR14J1	0.384
OR14K1	0.398
OR1A1	0.4305
OR1A2	0.419
OR1B1	0.4365
OR1C1	0.399
OR1D2	0.4035
OR1D5	0.4255
OR1E1	0.433
OR1E2	0.4455
OR1F1	0.5035
OR1G1	0.4565
OR1I1	0.507
OR1J1	0.4215
OR1J2	0.442
OR1J4	0.426
OR1K1	0.504
OR1L1	0.409
OR1L3	0.4335
OR1L4	0.407
OR1L6	0.4425
OR1L8	0.417
OR1M1	0.4875
OR1N1	0.4335
OR1N2	0.457
OR1Q1	0.3935
OR1S1	0.4295
OR1S2	0.436
OR2A1	0.436
OR2A12	0.406
OR2A14	0.439
OR2A2	0.396
OR2A25	0.387
OR2A4	0.438
OR2A42	0.4345
OR2A5	0.464
OR2A7	0.437
OR2AE1	0.4475
OR2AG1	0.45
OR2AG2	0.4475
OR2AJ1	0.369
OR2AK2	0.35
OR2AP1	0.3955
OR2AT4	0.4555
OR2B11	0.523
OR2B2	0.406
OR2B3	0.371
OR2B6	0.383
OR2C1	0.507
OR2C3	0.4095
OR2D2	0.3995
OR2D3	0.385
OR2F1	0.424
OR2F2	0.46
OR2G2	0.439
OR2G3	0.395
OR2G6	0.442
OR2H1	0.404
OR2H2	0.482
OR2J1	0.3675
OR2J2	0.3665
OR2J3	0.3825
OR2K2	0.414
OR2L13	0.524
OR2L2	0.3655
OR2L3	0.4
OR2L5	0.3795
OR2L8	0.4045
OR2M2	0.405
OR2M3	0.416
OR2M4	0.3955
OR2M5	0.4165
OR2M7	0.4045
OR2S2	0.466
OR2T1	0.3975
OR2T10	0.3825
OR2T11	0.4665
OR2T12	0.4635
OR2T2	0.4515
OR2T27	0.4465
OR2T29	0.439
OR2T3	0.4575
OR2T33	0.433
OR2T34	0.4595
OR2T35	0.4555
OR2T4	0.4475
OR2T5	0.44
OR2T6	0.422
OR2T7	0.4455
OR2T8	0.4275
OR2V1	0.5065
OR2V2	0.519
OR2W1	0.3655
OR2W3	0.4425
OR2Y1	0.4765
OR2Z1	0.5085
OR3A1	0.4605
OR3A2	0.48
OR3A3	0.4845
OR4A15	0.389
OR4A16	0.3735
OR4A47	0.383
OR4A5	0.377
OR4B1	0.412
OR4C11	0.3535
OR4C12	0.3675
OR4C13	0.372
OR4C15	0.3845
OR4C16	0.3605
OR4C3	0.4085
OR4C46	0.413
OR4C5	0.3925
OR4C6	0.3995
OR4D1	0.44
OR4D10	0.4365
OR4D11	0.4325
OR4D2	0.4625
OR4D5	0.4515
OR4D6	0.439
OR4D9	0.406
OR4E2	0.407
OR4F15	0.389
OR4F16	0.4095
OR4F17	0.2655
OR4F21	0.41
OR4F29	0.4085
OR4F3	0.4085
OR4F4	0.374
OR4F5	0.3745
OR4F6	0.3675
OR4K1	0.386
OR4K13	0.378
OR4K14	0.394
OR4K15	0.3695
OR4K17	0.401
OR4K2	0.354
OR4K5	0.3665
OR4L1	0.3475
OR4M1	0.386
OR4M2	0.386
OR4N2	0.4155
OR4N4	0.395
OR4N5	0.4045
OR4P4	0.339
OR4Q3	0.39
OR4S1	0.43
OR4S2	0.379
OR4X1	0.4485
OR4X2	0.459
OR51A2	0.3985
OR51A4	0.3875
OR51A7	0.4015
OR51B2	0.3975
OR51B4	0.4125
OR51B5	0.409
OR51B6	0.3945
OR51D1	0.4945
OR51E1	0.4875
OR51E2	0.354
OR51F1	0.4085
OR51F2	0.4085
OR51G1	0.439
OR51G2	0.4685
OR51H1P	0.383
OR51I1	0.438
OR51I2	0.4285
OR51J1	0.4325
OR51L1	0.3875
OR51M1	0.418
OR51Q1	0.444
OR51S1	0.428
OR51T1	0.411
OR51V1	0.3925
OR52A1	0.3395
OR52A5	0.391
OR52B1P	0.4065
OR52B2	0.4545
OR52B4	0.42
OR52B6	0.4875
OR52D1	0.421
OR52E2	0.3825
OR52E4	0.3665
OR52E6	0.4105
OR52E8	0.3885
OR52H1	0.417
OR52I1	0.4255
OR52I2	0.4125
OR52J3	0.397
OR52K1	0.424
OR52K2	0.443
OR52L1	0.424
OR52M1	0.4475
OR52N1	0.397
OR52N2	0.4125
OR52N4	0.397
OR52N5	0.3715
OR52R1	0.4415
OR52W1	0.5205
OR56A1	0.4115
OR56A3	0.4255
OR56A4	0.4415
OR56B1	0.377
OR56B3P	0.4115
OR56B4	0.4125
OR5A1	0.459
OR5A2	0.419
OR5AC2	0.36
OR5AK2	0.3445
OR5AN1	0.4
OR5AP2	0.403
OR5AR1	0.382
OR5AS1	0.3565
OR5AU1	0.46
OR5B12	0.38
OR5B17	0.3605
OR5B2	0.393
OR5B21	0.415
OR5B3	0.379
OR5C1	0.5355
OR5D13	0.3605
OR5D14	0.3775
OR5D16	0.36
OR5D18	0.382
OR5F1	0.3725
OR5H1	0.356
OR5H14	0.3555
OR5H15	0.3505
OR5H2	0.369
OR5H6	0.3535
OR5I1	0.3445
OR5J2	0.3795
OR5K1	0.377
OR5K2	0.3675
OR5K3	0.3415
OR5K4	0.3475
OR5L1	0.3655
OR5L2	0.38
OR5M1	0.3895
OR5M10	0.4135
OR5M11	0.383
OR5M3	0.338
OR5M8	0.423
OR5M9	0.3815
OR5P2	0.345
OR5P3	0.41
OR5R1	0.3645
OR5T1	0.3625
OR5T2	0.3485
OR5T3	0.3325
OR5V1	0.387
OR5W2	0.352
OR6A2	0.4245
OR6B1	0.435
OR6B2	0.558
OR6B3	0.5395
OR6C1	0.414
OR6C2	0.3755
OR6C3	0.3265
OR6C4	0.389
OR6C6	0.323
OR6C65	0.371
OR6C68	0.327
OR6C70	0.353
OR6C74	0.3765
OR6C75	0.4075
OR6C76	0.3335
OR6F1	0.431
OR6J1	0.426
OR6K2	0.401
OR6K3	0.382
OR6K6	0.4175
OR6M1	0.4045
OR6N1	0.4305
OR6N2	0.401
OR6P1	0.427
OR6Q1	0.4625
OR6S1	0.449
OR6T1	0.447
OR6V1	0.498
OR6X1	0.4045
OR6Y1	0.426
OR7A10	0.4245
OR7A17	0.418
OR7A5	0.422
OR7C1	0.4525
OR7C2	0.494
OR7D2	0.3885
OR7D4	0.4485
OR7E24	0.418
OR7G1	0.439
OR7G2	0.4635
OR7G3	0.448
OR8A1	0.4365
OR8B12	0.4475
OR8B2	0.4065
OR8B3	0.421
OR8B4	0.4835
OR8B8	0.4745
OR8D1	0.451
OR8D2	0.4045
OR8D4	0.4065
OR8G1	0.362
OR8G5	0.377
OR8H1	0.3395
OR8H2	0.363
OR8H3	0.3645
OR8I2	0.348
OR8J1	0.3435
OR8J3	0.405
OR8K1	0.3565
OR8K3	0.349
OR8K5	0.3385
OR8S1	0.444
OR8U1	0.3395
OR9A2	0.43
OR9A4	0.438
OR9G1	0.378
OR9G4	0.416
OR9I1	0.417
OR9K2	0.3915
OR9Q1	0.4665
OR9Q2	0.446
ORAI1	0.6285
ORAI2	0.656
ORAI3	0.658
ORAOV1	0.5675
ORC1	0.4935
ORC2	0.5165
ORC3	0.491
ORC4	0.538
ORC5	0.4685
ORC6	0.6175
ORM1	0.539
ORM2	0.54
ORMDL1	0.4535
ORMDL2	0.5125
ORMDL3	0.5975
OS9	0.5
OSBP	0.561
OSBP2	0.6405
OSBPL10	0.618
OSBPL11	0.559
OSBPL1A	0.545
OSBPL2	0.638
OSBPL3	0.6365
OSBPL5	0.673
OSBPL6	0.676
OSBPL7	0.5735
OSBPL8	0.5555
OSBPL9	0.5075
OSCAR	0.506
OSCP1	0.556
OSER1	0.54
OSGEP	0.5195
OSGEPL1	0.4235
OSGIN1	0.512
OSGIN2	0.5955
OSM	0.627
OSMR	0.599
OSR1	0.5675
OSR2	0.5075
OST4	0.635
OSTC	0.4415
OSTF1	0.5835
OSTM1	0.588
OSTN	0.3315
OTC	0.426
OTOA	0.4155
OTOF	0.598
OTOG	0.5615
OTOGL	0.3095
OTOL1	0.345
OTOP1	0.6715
OTOP2	0.6605
OTOP3	0.6175
OTOR	0.378
OTOS	0.602
OTP	0.5245
OTUB1	0.5905
OTUB2	0.5685
OTUD1	0.7285
OTUD3	0.578
OTUD4	0.574
OTUD5	0.6545
OTUD6A	0.5645
OTUD6B	0.4765
OTUD7A	0.415
OTUD7B	0.5125
OTX1	0.6325
OTX2	0.486
OVCA2	0.6345
OVCH1	0.5035
OVCH1-AS1	0.437
OVCH2	0.367
OVGP1	0.459
OVOL1	0.7085
OVOL2	0.6135
OVOL3	0.5505
OXA1L	0.5275
OXCT1	0.58
OXCT2	0.642
OXER1	0.6155
OXGR1	0.5345
OXLD1	0.634
OXNAD1	0.519
OXR1	0.36
OXSM	0.4225
OXSR1	0.603
OXT	0.6155
OXTR	0.5255
P2RX1	0.621
P2RX2	0.6755
P2RX3	0.53
P2RX4	0.602
P2RX5	0.619
P2RX6	0.617
P2RX7	0.488
P2RY1	0.5685
P2RY10	0.3975
P2RY11	0.611
P2RY12	0.3325
P2RY13	0.358
P2RY14	0.359
P2RY2	0.64
P2RY4	0.533
P2RY6	0.546
P2RY8	0.5355
P4HA1	0.532
P4HA2	0.665
P4HA3	0.553
P4HB	0.665
P4HTM	0.63
PA2G4	0.5655
PAAF1	0.5015
PABPC1	0.5695
PABPC1L	0.564
PABPC1L2A	0.6565
PABPC1L2B	0.657
PABPC3	0.464
PABPC4	0.636
PABPC4L	0.515
PABPC5	0.482
PABPN1	0.6105
PABPN1L	0.629
PACRG	0.515
PACRGL	0.482
PACS1	0.6915
PACS2	0.746
PACSIN1	0.592
PACSIN2	0.6265
PACSIN3	0.695
PADI1	0.522
PADI2	0.627
PADI3	0.516
PADI4	0.5175
PAEP	0.59
PAF1	0.5765
PAFAH1B1	0.6595
PAFAH1B2	0.567
PAFAH1B3	0.5775
PAFAH2	0.5125
PAG1	0.5835
PAGE1	0.527
PAGE2	0.431
PAGE2B	0.4435
PAGE3	0.4555
PAGE4	0.5195
PAGE5	0.464
PAGR1	0.60175
PAH	0.465
PAICS	0.616
PAIP1	0.639
PAIP2	0.516
PAIP2B	0.5605
PAK1	0.631
PAK1IP1	0.509
PAK2	0.5705
PAK3	0.4
PAK4	0.536
PAK6	0.6185
PAK7	0.5775
PALB2	0.55
PALD1	0.6755
PALLD	0.341
PALM	0.7385
PALM2	0.5665
PALM2-AKAP2	0.5655
PALM3	0.555
PALMD	0.424
PAM	0.4555
PAM16	0.5635
PAMR1	0.5315
PAN2	0.5355
PAN3	0.6255
PANK1	0.5865
PANK2	0.6275
PANK3	0.5715
PANK4	0.66
PANX1	0.5885
PANX2	0.751
PANX3	0.4855
PAOX	0.723
PAPD4	0.493
PAPD5	0.6505
PAPD7	0.65
PAPL	0.59
PAPLN	0.6315
PAPOLA	0.599
PAPOLB	0.513
PAPOLG	0.5045
PAPPA	0.5585
PAPPA-AS1	0.368
PAPPA2	0.4385
PAPSS1	0.589
PAPSS2	0.5915
PAQR3	0.5085
PAQR4	0.6875
PAQR5	0.5295
PAQR6	0.5965
PAQR7	0.505
PAQR8	0.6075
PAQR9	0.6795
PARD3	0.7145
PARD3B	0.6105
PARD6A	0.6565
PARD6B	0.6465
PARD6G	0.634
PARG	0.366
PARK2	0.5565
PARK7	0.4985
PARL	0.532
PARM1	0.5695
PARN	0.551
PARP1	0.562
PARP10	0.639
PARP11	0.47
PARP12	0.523
PARP14	0.5645
PARP15	0.46
PARP16	0.6125
PARP2	0.5035
PARP3	0.641
PARP4	0.481
PARP6	0.562
PARP8	0.6215
PARP9	0.5435
PARPBP	0.5045
PARS2	0.4915
PARVA	0.6015
PARVB	0.4775
PARVG	0.559
PASD1	0.6145
PASK	0.6415
PATE1	0.463
PATE2	0.4205
PATE3	0.4025
PATE4	0.4155
PATL1	0.5925
PATL2	0.4555
PATZ1	0.71
PAWR	0.631
PAX1	0.6305
PAX2	0.661
PAX3	0.5665
PAX4	0.5385
PAX5	0.528
PAX6	0.6
PAX7	0.6105
PAX8	0.595
PAX9	0.582
PAXBP1	0.571
PAXIP1	0.7255
PAXIP1-AS2	0.456
PBDC1	0.493
PBK	0.4995
PBLD	0.5145
PBOV1	0.3795
PBRM1	0.521
PBX1	0.5125
PBX2	0.6245
PBX3	0.7735
PBX4	0.604
PBXIP1	0.515
PC	0.6095
PCBD1	0.5285
PCBD2	0.6025
PCBP1	0.629
PCBP2	0.5475
PCBP3	0.714
PCBP4	0.695
PCCA	0.556
PCCB	0.52
PCDH1	0.6635
PCDH10	0.499
PCDH11X	0.3125
PCDH11Y	0.3125
PCDH12	0.516
PCDH15	0.357
PCDH17	0.587
PCDH18	0.436
PCDH19	0.6115
PCDH20	0.3525
PCDH7	0.666
PCDH8	0.5885
PCDH9	0.558
PCDHA1	0.3945
PCDHA10	0.4165
PCDHA11	0.4005
PCDHA12	0.4115
PCDHA13	0.4325
PCDHA2	0.4235
PCDHA3	0.398
PCDHA4	0.4355
PCDHA5	0.3765
PCDHA6	0.409
PCDHA7	0.434
PCDHA8	0.4195
PCDHA9	0.366
PCDHAC1	0.619
PCDHAC2	0.5455
PCDHB1	0.473
PCDHB10	0.418
PCDHB11	0.4135
PCDHB12	0.4125
PCDHB13	0.4385
PCDHB14	0.395
PCDHB15	0.449
PCDHB16	0.354
PCDHB17	0.442
PCDHB2	0.4375
PCDHB3	0.431
PCDHB4	0.409
PCDHB5	0.412
PCDHB6	0.4325
PCDHB7	0.4015
PCDHB8	0.4305
PCDHGA1	0.414
PCDHGA10	0.4215
PCDHGA11	0.4405
PCDHGA12	0.4405
PCDHGA2	0.4715
PCDHGA3	0.4355
PCDHGA4	0.454
PCDHGA5	0.4565
PCDHGA6	0.4535
PCDHGA7	0.478
PCDHGA8	0.4275
PCDHGA9	0.415
PCDHGB1	0.4295
PCDHGB2	0.4185
PCDHGB3	0.436
PCDHGB4	0.454
PCDHGB6	0.4515
PCDHGB7	0.4485
PCDHGC3	0.51
PCDHGC4	0.5285
PCDHGC5	0.528
PCDP1	0.532
PCED1A	0.6435
PCED1B	0.5945
PCF11	0.567
PCGF1	0.49
PCGF2	0.629
PCGF3	0.684
PCGF5	0.556
PCGF6	0.572
PCID2	0.675
PCIF1	0.6375
PCK1	0.51
PCK2	0.6145
PCLO	0.517
PCM1	0.553
PCMT1	0.5965
PCMTD1	0.6305
PCMTD2	0.598
PCNA	0.589
PCNP	0.524
PCNT	0.694
PCNX	0.6105
PCNXL2	0.5125
PCNXL3	0.61
PCNXL4	0.5085
PCOLCE	0.59
PCOLCE2	0.5565
PCP2	0.586
PCP4	0.489
PCP4L1	0.563
PCSK1	0.5105
PCSK1N	0.5865
PCSK2	0.5915
PCSK4	0.6675
PCSK5	0.5825
PCSK6	0.7605
PCSK7	0.661
PCSK9	0.594
PCTP	0.5205
PCYOX1	0.5815
PCYOX1L	0.555
PCYT1A	0.56
PCYT1B	0.4845
PCYT2	0.67
PDAP1	0.579
PDC	0.3425
PDCD1	0.644
PDCD10	0.5725
PDCD11	0.5215
PDCD1LG2	0.4125
PDCD2	0.5445
PDCD2L	0.537
PDCD4	0.618
PDCD5	0.5915
PDCD6	0.624
PDCD6IP	0.507
PDCD7	0.6215
PDCL	0.551
PDCL2	0.491
PDCL3	0.556
PDDC1	0.703
PDE10A	0.742
PDE11A	0.5405
PDE12	0.5565
PDE1A	0.3785
PDE1B	0.5865
PDE1C	0.546
PDE2A	0.5805
PDE3A	0.618
PDE3B	0.651
PDE4A	0.6725
PDE4B	0.591
PDE4C	0.5585
PDE4D	0.602
PDE4DIP	0.5045
PDE5A	0.5455
PDE6A	0.469
PDE6B	0.6205
PDE6C	0.45
PDE6D	0.59
PDE6G	0.595
PDE6H	0.4175
PDE7A	0.6535
PDE7B	0.4175
PDE8A	0.604
PDE8B	0.6875
PDE9A	0.6755
PDF	0.6615
PDGFA	0.757
PDGFB	0.663
PDGFC	0.619
PDGFD	0.521
PDGFRA	0.5055
PDGFRB	0.5485
PDGFRL	0.524
PDHA1	0.5515
PDHA2	0.449
PDHB	0.5355
PDHX	0.5795
PDIA2	0.6365
PDIA3	0.599
PDIA4	0.5775
PDIA5	0.578
PDIA6	0.6245
PDIK1L	0.6805
PDILT	0.4725
PDK1	0.5875
PDK2	0.5885
