gene	gc
PCDH11Y	0.48225
PCDH11Y	0.3345
TSPY2	0.60025
TTTY1B	0.45575
TTTY1	0.4555
TTTY21	0.46475
TTTY21B	0.46475
TTTY7	0.4565
TTTY7B	0.4565
TBL1Y	0.5565
PRKY	0.5875
TTTY12	0.4105
TTTY19	0.43775
TSPY4	0.61475
TSPY8	0.61475
TSPY4	0.6135
TSPY3	0.61575
TSPY4	0.61525
TSPY1	0.61475
TSPY3	0.61525
TTTY8	0.46375
TTTY8B	0.46375
TTTY2	0.45375
TTTY2B	0.45375
TTTY22	0.45425
TTTY23	0.5535
TTTY23B	0.5535
TTTY15	0.449
USP9Y	0.4225
DDX3Y	0.4365
DDX3Y	0.4605
TMSB4Y	0.4885
VCY	0.482
VCY1B	0.4825
NLGN4Y	0.4135
NLGN4Y	0.4715
NLGN4Y	0.493
NLGN4Y	0.51
NLGN4Y	0.3815
FAM41AY1	0.4205
FAM41AY2	0.4205
CDY2A	0.422
CDY2B	0.42175
XKRY	0.36525
XKRY2	0.36525
FAM224A	0.48275
FAM224B	0.4825
HSFY2	0.331
HSFY1	0.3315
HSFY1	0.3315
HSFY2	0.3315
TTTY9A	0.37725
TTTY9B	0.37725
TXLNG2P	0.415
EIF1AY	0.405
RPS4Y2	0.456
RBMY1B	0.55325
RBMY1A1	0.55175
RBMY1D	0.55125
RBMY1E	0.55125
RBMY1B	0.5535
RBMY1A1	0.55175
RBMY1D	0.5515
TTTY6	0.47575
TTTY6B	0.475
RBMY2FP	0.55475
RBMY1F	0.55425
RBMY1J	0.551
PRY	0.46
PRY2	0.46
TTTY17A	0.39825
TTTY17B	0.39825
TTTY17C	0.39825
TTTY4	0.393
TTTY4B	0.393
TTTY4C	0.393
BPY2	0.43375
BPY2B	0.43375
BPY2C	0.43375
DAZ3	0.46025
DAZ4	0.46025
DAZ2	0.46175
TTTY17A	0.3975
TTTY17B	0.3975
TTTY17C	0.3975
TTTY4	0.39275
TTTY4B	0.39275
TTTY4C	0.39275
BPY2	0.43375
BPY2B	0.43375
BPY2C	0.43375
DAZ3	0.4605
DAZ4	0.4605
DAZ2	0.462
GOLGA2P2Y	0.46075
GOLGA2P3Y	0.46075
CSPG4P1Y	0.59025
CDY1	0.41875
CDY1B	0.41875
TTTY3	0.3645
TTTY3B	0.3645
SPRY3	0.4265
VAMP7	0.44725
IL9R	0.482
WASH7P	0.50925
FAM138A	0.4865
FAM138F	0.4865
LOC729737	0.48325
OR4F16	0.3655
OR4F29	0.3655
OR4F3	0.3655
LOC100133331	0.47325
LOC100288069	0.51575
LINC00115	0.47525
FAM41C	0.54025
LOC100130417	0.625
NOC2L	0.67775
C1orf170	0.628
HES4	0.699
RNF223	0.672
C1orf159	0.64725
TNFRSF18	0.6605
TNFRSF4	0.6505
SDF4	0.6405
FAM132A	0.70075
UBE2J2	0.64225
ACAP3	0.6915
CPSF3L	0.63925
DVL1	0.74075
MXRA8	0.625
AURKAIP1	0.5945
AURKAIP1	0.59525
AURKAIP1	0.58275
CCNL2	0.60825
MRPL20	0.55275
ANKRD65	0.62675
TMEM240	0.6785
SSU72	0.52625
C1orf233	0.6895
SLC35E2B	0.58825
CDK11B	0.5355
CDK11A	0.537
SLC35E2	0.5785
NADK	0.61425
NADK	0.59475
NADK	0.60625
NADK	0.60225
GNB1	0.66
TMEM52	0.67025
KIAA1751	0.49575
C1orf86	0.66025
C1orf86	0.62025
C1orf86	0.62
LOC100129534	0.57575
MORN1	0.6025
PEX10	0.655
PANK4	0.64075
HES5	0.66875
LOC115110	0.64025
LOC100133445	0.6535
MMEL1	0.62175
TTC34	0.5865
FLJ42875	0.6915
MIR551A	0.56825
MEGF6	0.63125
WRAP73	0.608
TP73-AS1	0.56875
TP73-AS1	0.5385
LRRC47	0.54325
CEP104	0.59625
C1orf174	0.56525
MIR4689	0.5765
NPHP4	0.63875
CHD5	0.631
RPL22	0.51425
ICMT	0.57475
GPR153	0.671
ACOT7	0.56875
ACOT7	0.521
ACOT7	0.517
ACOT7	0.614
HES2	0.6385
MIR4252	0.58875
TNFRSF25	0.639
PLEKHG5	0.62775
PLEKHG5	0.62325
PLEKHG5	0.617
PLEKHG5	0.6165
PLEKHG5	0.579
PLEKHG5	0.6365
PLEKHG5	0.63425
PLEKHG5	0.494
NOL9	0.551
KLHL21	0.59425
DNAJC11	0.53675
UTS2	0.409
UTS2	0.4175
TNFRSF9	0.46625
ERRFI1	0.53025
RERE	0.535
RERE	0.47275
ENO1	0.4845
ENO1	0.548
SLC2A7	0.52325
SLC2A5	0.5355
GPR157	0.57175
MIR34A	0.5255
C1orf200	0.51125
CLSTN1	0.602
CTNNBIP1	0.56925
LZIC	0.49325
DFFA	0.48225
CASZ1	0.57375
C1orf127	0.50775
MASP2	0.54
SRM	0.59175
EXOSC10	0.49925
MTOR	0.48625
FBXO2	0.6005
MAD2L2	0.5635
MAD2L2	0.62275
MTHFR	0.50775
NPPA	0.5245
NPPB	0.5295
KIAA2013	0.56025
DHRS3	0.579
PRAMEF11	0.4265
LOC649330	0.427
HNRNPCL1	0.443
PRAMEF4	0.427
PRAMEF10	0.4215
PRAMEF6	0.43175
PRAMEF5	0.4325
LOC440563	0.4325
PRAMEF22	0.4825
PRAMEF3	0.48125
PRAMEF8	0.46925
PRAMEF13	0.43575
PRAMEF14	0.43575
PRAMEF18	0.50525
PRAMEF19	0.50525
PRAMEF7	0.4645
PRAMEF8	0.46725
PRAMEF14	0.435
PRAMEF18	0.50525
PRAMEF19	0.50525
LRRC38	0.57775
C1orf126	0.6
CASP9	0.54825
CASP9	0.56725
AGMAT	0.528
UQCRHL	0.473
FLJ37453	0.57925
ZBTB17	0.51025
HSPB7	0.59475
FAM131C	0.582
EPHA2	0.57
ARHGEF19	0.50875
RSG1	0.52125
FBXO42	0.51275
SPATA21	0.45625
CROCCP3	0.5185
NBPF1	0.4995
CROCCP2	0.59975
ESPNP	0.53775
MST1P9	0.51475
MIR3675	0.45725
MFAP2	0.58775
MFAP2	0.57125
ATP13A2	0.57825
SDHB	0.5185
PADI2	0.5975
RCC2	0.608
RCC2	0.53675
TAS1R2	0.5185
MIR4695	0.58125
ALDH4A1	0.54675
ALDH4A1	0.534
IFFO2	0.60675
UBR4	0.46225
EMC1	0.517
AKR7L	0.5135
AKR7A3	0.5025
LOC100506730	0.45975
AKR7A2	0.59775
CAPZB	0.60775
CAPZB	0.60575
TMCO4	0.55325
RNF186	0.51525
PLA2G2E	0.55525
PLA2G2A	0.505
PLA2G2A	0.48125
PLA2G2D	0.475
PLA2G2C	0.46225
LOC339505	0.53075
CAMK2N1	0.63925
MUL1	0.46675
DDOST	0.53975
KIF17	0.583
SH2D5	0.58425
HP1BP3	0.5415
EIF4G3	0.371
EIF4G3	0.51225
EIF4G3	0.5715
ECE1	0.53525
ECE1	0.58125
ECE1	0.58025
ECE1	0.5775
RAP1GAP	0.62425
RAP1GAP	0.6095
USP48	0.52675
HSPG2	0.59875
WNT4	0.638
MIR4253	0.51575
LOC729059	0.4165
LUZP1	0.5485
HTR1D	0.49075
HNRNPR	0.5185
ZNF436	0.53475
ZNF436	0.5355
TCEA3	0.58025
ASAP3	0.554
E2F2	0.54075
ID3	0.50425
LOC100506963	0.48475
GALE	0.60375
GALE	0.58825
GALE	0.58975
HMGCL	0.47375
FUCA1	0.5355
CNR2	0.49325
SRSF10	0.46325
MYOM3	0.54725
IL22RA1	0.51125
IL28RA	0.52075
C1orf201	0.514
C1orf201	0.5185
RCAN3AS	0.5305
RUNX3	0.674
RUNX3	0.57075
SYF2	0.4685
C1orf63	0.525
RHCE	0.474
LOC646471	0.4585
C1orf135	0.50025
PAQR7	0.499
STMN1	0.53475
MIR3917	0.54725
STMN1	0.5485
STMN1	0.55825
PAFAH2	0.49425
SLC30A2	0.5705
TRIM63	0.52
UBXN11	0.497
UBXN11	0.53225
AIM1L	0.572
ZNF683	0.503
GPN2	0.55275
GPATCH3	0.47175
NR0B2	0.515
C1orf172	0.53575
FAM46B	0.52525
SLC9A1	0.51925
MAP3K6	0.58075
FCN3	0.532
CD164L2	0.55375
WASF2	0.5395
AHDC1	0.627
FGR	0.51475
FGR	0.5145
FGR	0.572
IFI6	0.46725
RPA2	0.53025
EYA3	0.47425
PTAFR	0.524
PTAFR	0.531
DNAJC8	0.492
SNORD99	0.46275
SNORA61	0.508
SNORA44	0.51875
SNORA16A	0.5195
SNHG12	0.52325
TAF12	0.497
TMEM200B	0.72225
TMEM200B	0.6815
SRSF4	0.50225
MECR	0.47325
MATN1	0.55425
MIR4420	0.55
LAPTM5	0.53
SDC3	0.628
SNORD103A	0.4785
SNORD103B	0.4785
SNORD103A	0.423
SNORD103B	0.423
SNORD85	0.40325
PUM1	0.48
NKAIN1	0.5645
SNRNP40	0.47925
FABP3	0.5385
PEF1	0.48675
PEF1	0.49325
COL16A1	0.57525
MIR4254	0.5845
BAI2	0.6275
SPOCD1	0.484
PTP4A2	0.39175
PTP4A2	0.56875
TMEM234	0.52825
MTMR9LP	0.554
MARCKSL1	0.65325
LOC100128071	0.586
BSDC1	0.4985
ZBTB8OS	0.50825
SYNC	0.5865
YARS	0.52775
FNDC5	0.6195
FNDC5	0.55075
TMEM54	0.58225
RNF19B	0.56675
AK2	0.48
TRIM62	0.56425
MIR3605	0.50975
PHC2	0.54
PHC2	0.46775
CSMD2	0.591
C1orf212	0.496
C1orf212	0.49425
C1orf212	0.49725
DLGAP3	0.51775
LOC653160	0.50375
ZMYM6NB	0.47
ZMYM6	0.4085
SFPQ	0.55625
KIAA0319L	0.57675
PSMB2	0.397
PSMB2	0.458
PSMB2	0.45975
C1orf216	0.5315
CLSPN	0.508
COL8A2	0.5485
TRAPPC3	0.53925
FAM176B	0.58525
STK40	0.5405
LSM10	0.499
OSCP1	0.50375
MRPS15	0.52125
CSF3R	0.5155
GRIK3	0.65225
LOC728431	0.57875
MIR5581	0.41675
MEAF6	0.529
SNIP1	0.48075
GNL2	0.456
RSPO1	0.568
C1orf109	0.579
EPHA10	0.5615
YRDC	0.55325
MTF1	0.51425
INPP5B	0.53775
SF3A3	0.4645
FHL3	0.58125
POU3F1	0.67625
LOC339442	0.4845
RRAGC	0.5325
MYCBP	0.47225
GJA9	0.37525
GJA9-MYCBP	0.37525
RHBDL2	0.511
PPIEL	0.48525
SNORA55	0.43775
PABPC4	0.53675
HEYL	0.535
NT5C1A	0.56825
HPCAL4	0.5785
OXCT2	0.5895
BMP8B	0.58225
TRIT1	0.4825
MYCL1	0.58475
PPT1	0.4525
COL9A2	0.5605
RIMS3	0.552
LOC100130557	0.46425
CITED4	0.5995
SLFNL1	0.5615
SLFNL1	0.56125
SCMH1	0.388
SCMH1	0.4455
SCMH1	0.44425
SCMH1	0.5615
EDN2	0.58075
HIVEP3	0.491
HIVEP3	0.48925
HIVEP3	0.5205
GUCA2A	0.5605
FOXJ3	0.5275
FOXJ3	0.53625
FOXJ3	0.53825
FOXJ3	0.53625
ZMYND12	0.5215
CLDN19	0.60025
LEPRE1	0.53325
CCDC23	0.47525
SLC2A1	0.59875
EBNA1BP2	0.44725
EBNA1BP2	0.43675
C1orf210	0.53375
C1orf210	0.53325
ELOVL1	0.6025
ELOVL1	0.58575
MED8	0.4755
HYI	0.49225
KDM4A-AS1	0.53675
SLC6A9	0.566
SLC6A9	0.60725
ERI3	0.50275
TMEM53	0.51825
BEST4	0.549
TCTEX1D4	0.6055
PTCH2	0.52
EIF2B3	0.50775
HECTD3	0.575
ZSWIM5	0.523
MUTYH	0.522
MUTYH	0.527
MUTYH	0.5345
TESK2	0.50725
CCDC163P	0.49875
PRDX1	0.5035
PRDX1	0.481
CCDC17	0.5455
RPS15AP10	0.4185
GPBP1L1	0.50825
IPP	0.4945
PIK3R3	0.5
PIK3R3	0.4995
POMGNT1	0.534
POMGNT1	0.504
LRRC41	0.58225
KNCN	0.58575
MKNK1	0.51025
MOB3C	0.5675
MOB3C	0.53
ATPAF1	0.48875
ATPAF1	0.5155
KIAA0494	0.5
CYP4Z2P	0.44475
CYP4A11	0.42625
PDZK1IP1	0.57025
TAL1	0.557
STIL	0.48475
MGC12982	0.55025
TRABD2B	0.59825
SKINTL	0.36825
SPATA6	0.47325
BEND5	0.49625
AGBL4	0.4795
DMRTA2	0.57175
FAF1	0.4715
TTC39A	0.46475
TTC39A	0.538
EPS15	0.355
EPS15	0.50875
MIR761	0.367
NRD1	0.49025
NRD1	0.4795
RAB3B	0.559
KTI12	0.476
TXNDC12	0.48475
CC2D1B	0.533
ORC1	0.441
ZCCHC11	0.52125
SELRC1	0.48825
ECHDC2	0.503
SLC1A7	0.517
C1orf123	0.51375
MAGOH	0.49825
LRP8	0.626
SLC25A3P1	0.50825
GLIS1	0.436
TMEM48	0.4715
YIPF1	0.458
HSPB11	0.58175
LDLRAD1	0.52025
TMEM59	0.5015
CDCP2	0.5075
CYB5RL	0.49175
SSBP3	0.621
SSBP3	0.62025
FAM151A	0.5375
PARS2	0.4805
TTC22	0.51825
DHCR24	0.52775
USP24	0.53925
PPAP2B	0.50075
C1orf168	0.4975
C8B	0.44175
DAB1	0.5105
OMA1	0.47075
TACSTD2	0.53375
MYSM1	0.47825
JUN	0.5875
HSD52	0.45375
MIR4711	0.47575
CYP2J2	0.426
C1orf87	0.44625
TM2D1	0.4585
KANK4	0.5605
DOCK7	0.5005
LINC00466	0.5415
ITGB3BP	0.39975
JAK1	0.54
MIR3671	0.394
MIR101-1	0.36525
INSL5	0.41025
WDR78	0.47
SLC35D1	0.4925
C1orf141	0.385
SERBP1	0.496
GNG12	0.5245
DIRAS3	0.4525
MIR1262	0.4065
WLS	0.49175
WLS	0.49175
RPE65	0.42675
DEPDC1	0.4585
LRRC40	0.42925
ANKRD13C	0.49675
PTGER3	0.49225
MIR186	0.3255
ZRANB2	0.4145
NEGR1-IT1	0.353
NEGR1	0.499
LRRIQ3	0.393
C1orf173	0.43575
CRYZ	0.45875
SLC44A5	0.381
ASB17	0.346
PIGK	0.40225
ZZZ3	0.4935
USP33	0.46875
FUBP1	0.43775
ELTD1	0.404
MIR548AP	0.3715
TTLL7	0.47175
UOX	0.4365
GNG5	0.46025
CTBS	0.45425
C1orf180	0.42925
SSX2IP	0.4845
SSX2IP	0.48525
LPAR3	0.5015
MCOLN2	0.5215
MCOLN3	0.4985
SYDE2	0.53675
C1orf52	0.4715
BCL10	0.486
DDAH1	0.51625
DDAH1	0.529
ZNHIT6	0.445
COL24A1	0.53025
ODF2L	0.45525
SEP15	0.478
LOC100505768	0.43525
GTF2B	0.45225
CCBL2	0.48525
RBMXL1	0.48525
GBP3	0.3865
GBP1	0.4145
GBP2	0.46475
GBP7	0.37675
GBP4	0.399
GBP5	0.44775
FLJ27354	0.51125
GEMIN8P4	0.48725
BARHL2	0.574
ZNF644	0.45525
ZNF644	0.4775
HFM1	0.422
TGFBR3	0.54375
TGFBR3	0.43575
GLMN	0.42025
GFI1	0.64325
GFI1	0.5565
GFI1	0.51
EVI5	0.392
FAM69A	0.3765
FAM69A	0.53
TMED5	0.47125
LOC100131564	0.4535
BCAR3	0.4585
BCAR3	0.50075
BCAR3	0.49825
BCAR3	0.5325
DNTTIP2	0.445
GCLM	0.4735
ABCA4	0.4735
ARHGAP29	0.4975
F3	0.49525
CNN3	0.558
ALG14	0.4415
DPYD	0.432
MIR2682	0.4855
MIR137	0.48425
MIR137HG	0.3975
LPPR5	0.50275
MIR548D1	0.389
FRRS1	0.41425
SASS6	0.42875
LRRC39	0.37225
DBT	0.4175
LOC100128787	0.44175
EXTL2	0.47075
DPH5	0.4255
RNU6-6	0.3765
OLFM3	0.36725
COL11A1	0.46425
AMY1B	0.426
AMY1C	0.42775
AMY1A	0.428
AMY1A	0.434
VAV3	0.38475
VAV3	0.538
SLC25A24	0.44025
SLC25A24	0.46725
NBPF4	0.406
HENMT1	0.44775
HENMT1	0.461
AKNAD1	0.41875
AKNAD1	0.40875
CLCC1	0.47725
WDR47	0.535
TAF13	0.4295
C1orf194	0.5005
PSRC1	0.52425
MYBPHL	0.49775
SORT1	0.3865
SORT1	0.48575
PSMA5	0.449
PSMA5	0.448
PSMA5	0.44625
AMIGO1	0.5395
GNAT2	0.4605
GSTM3	0.49725
EPS8L3	0.5755
ALX3	0.57625
LOC440600	0.5715
SLC16A4	0.4085
HBXIP	0.48225
KCNA10	0.47825
KCNA2	0.616
KCNA2	0.493
KCNA3	0.552
LRIF1	0.44175
DRAM2	0.457
DENND2D	0.50725
PGCP1	0.4435
OVGP1	0.449
WDR77	0.46775
ADORA3	0.484
ADORA3	0.4275
LOC100129269	0.52225
FAM212B	0.592
FAM212B	0.4905
KCND3	0.62625
MIR4256	0.434
ST7L	0.4735
RHOC	0.54875
RHOC	0.544
PPM1J	0.582
SLC16A1	0.52525
SLC16A1	0.5355
LOC643441	0.4415
PHTF1	0.4775
RSBN1	0.444
PTPN22	0.3665
BCL2L15	0.412
AP4B1	0.51625
AP4B1	0.5225
SYT6	0.61825
SYT6	0.61525
TRIM33	0.5325
BCAS2	0.42225
DENND2C	0.4665
AMPD1	0.4
NRAS	0.4215
CSDE1	0.44825
SIKE1	0.416
TSPAN2	0.52125
NGF	0.5395
CASQ2	0.44625
NHLH2	0.44575
NHLH2	0.412
ATP1A1OS	0.497
ATP1A1OS	0.4985
ATP1A1OS	0.49875
ATP1A1OS	0.499
CD58	0.54125
IGSF3	0.54575
TRIM45	0.51375
VTCN1	0.438
VTCN1	0.513
GDAP2	0.461
SPAG17	0.44875
TBX15	0.51875
WARS2	0.42575
LOC644242	0.405
ZNF697	0.531
HMGCS2	0.4395
REG4	0.3765
NBPF7	0.4145
ADAM30	0.457
NOTCH2	0.50425
FCGR1B	0.23775
ANKRD20A12P	0.29675
FLJ39739	0.52525
LOC100286793	0.523
PPIAL4G	0.39475
FAM72D	0.584
LOC728855	0.52375
LOC728875	0.4725
PPIAL4A	0.396
PPIAL4B	0.396
PPIAL4C	0.396
LOC728875	0.4715
PFN1P2	0.4055
LOC653513	0.3735
PDE4DIP	0.51575
PDE4DIP	0.4635
PDE4DIP	0.46275
PDE4DIP	0.462
PDE4DIP	0.3925
PDE4DIP	0.45825
PDE4DIP	0.4555
POLR3GL	0.485
GNRHR2	0.5205
NUDT17	0.48725
POLR3C	0.48825
CD160	0.48025
GPR89A	0.475
PDZK1P1	0.50425
NBPF24	0.42325
NBPF11	0.488
NBPF24	0.487
LOC728989	0.3835
PRKAB2	0.498
FMO5	0.42875
LOC100289211	0.458
ACP6	0.5055
GJA5	0.46
GJA5	0.47825
PDZK1P1	0.504
NBPF24	0.4235
NBPF11	0.48825
NBPF24	0.48725
MIR5087	0.439
FLJ39739	0.524
PPIAL4A	0.397
PPIAL4B	0.397
NBPF14	0.20125
PPIAL4D	0.39825
PPIAL4F	0.39825
HIST2H2BF	0.45925
HIST2H2BF	0.46175
HIST2H3D	0.426
HIST2H3A	0.60925
HIST2H3C	0.60925
HIST2H2AA3	0.50775
HIST2H2AA4	0.50775
HIST2H2BC	0.56175
HIST2H4A	0.46275
HIST2H4B	0.46275
HIST2H2BE	0.5125
HIST2H2AB	0.487
SV2A	0.524
SF3B4	0.493
MTMR11	0.503
MTMR11	0.50125
OTUD7B	0.471
ANP32E	0.4935
ANP32E	0.508
APH1A	0.51725
MCL1	0.537
ENSA	0.48025
ENSA	0.48225
GOLPH3L	0.359
HORMAD1	0.4415
CTSS	0.38
CTSK	0.42075
ARNT	0.475
CERS2	0.60575
FAM63A	0.51475
FAM63A	0.50975
FAM63A	0.49575
CDC42SE1	0.5025
SEMA6C	0.54425
LYSMD1	0.5015
LYSMD1	0.4985
TMOD4	0.4905
VPS72	0.48975
PI4KB	0.49175
PI4KB	0.49175
RFX5	0.4925
SELENBP1	0.51925
POGZ	0.414
POGZ	0.519
CELF3	0.561
CELF3	0.5585
CELF3	0.54875
MRPL9	0.46
TDRKH	0.4605
LINGO4	0.5305
RORC	0.55625
RORC	0.568
C2CD4D	0.4985
THEM5	0.507
THEM4	0.474
S100A10	0.51
S100A11	0.4925
TCHHL1	0.40375
TCHH	0.396
RPTN	0.42725
HRNR	0.38625
FLG	0.381
FLG2	0.3715
CRNN	0.45675
LCE3E	0.4035
LCE3D	0.429
LCE3A	0.484
LCE1C	0.41425
SPRR2D	0.41875
SPRR2A	0.41
SPRR2B	0.425
SPRR2E	0.42075
SPRR2F	0.4205
SPRR2C	0.4205
SPRR2G	0.3995
PGLYRP3	0.45975
PGLYRP4	0.5155
S100A12	0.46375
S100A8	0.47075
S100A7L2	0.4925
S100A7	0.48225
S100A6	0.5685
S100A5	0.534
S100A4	0.5655
S100A3	0.55625
S100A2	0.56175
S100A16	0.562
S100A14	0.56325
S100A13	0.57575
S100A13	0.5805
S100A13	0.583
S100A13	0.59025
S100A13	0.51875
ILF2	0.47525
GATAD2B	0.55125
DENND4B	0.60475
CRTC2	0.55075
SLC39A1	0.525
JTB	0.4625
RAB13	0.50125
NUP210L	0.45275
TPM3	0.52575
TPM3	0.48175
MIR190B	0.49075
C1orf189	0.46
C1orf43	0.50125
SHE	0.5655
UBE2Q1	0.5475
ADAR	0.47175
ADAR	0.479
ADAR	0.442
KCNN3	0.54275
KCNN3	0.53
PMVK	0.51725
PBXIP1	0.50875
PYGO2	0.541
SHC1	0.55175
SHC1	0.49725
DCST2	0.53275
LOC100505666	0.60475
LOC100505666	0.55975
DPM3	0.47975
DPM3	0.48025
KRTCAP2	0.57225
MUC1	0.6505
THBS3	0.567
GBAP1	0.49525
GBA	0.49225
GBA	0.492
GBA	0.49775
FAM189B	0.5935
SCAMP3	0.51325
CLK2	0.51925
PKLR	0.49225
PKLR	0.49325
RUSC1-AS1	0.655
MIR555	0.44575
ASH1L	0.53375
YY1AP1	0.40975
YY1AP1	0.541
YY1AP1	0.54425
YY1AP1	0.5435
YY1AP1	0.54375
YY1AP1	0.53825
YY1AP1	0.53725
YY1AP1	0.537
GON4L	0.47025
RIT1	0.45225
RIT1	0.44225
SNORA42	0.4375
SCARNA4	0.44175
KIAA0907	0.4545
ARHGEF2	0.58475
ARHGEF2	0.57775
SSR2	0.491
UBQLN4	0.57675
MEX3A	0.59825
PAQR6	0.59275
PAQR6	0.59425
SMG5	0.52625
C1orf85	0.4895
VHLL	0.50225
CCT3	0.5015
MIR9-1	0.568
C1orf61	0.52775
MEF2D	0.5955
IQGAP3	0.48975
GPATCH4	0.47825
NES	0.5585
CRABP2	0.611
CRABP2	0.618
ISG20L2	0.51425
MRPL24	0.50025
HDGF	0.56175
HDGF	0.55275
HDGF	0.5535
SH2D2A	0.52275
SH2D2A	0.49625
INSRR	0.62475
MIR765	0.5395
ARHGEF11	0.52375
ETV3L	0.522
ETV3	0.5075
ETV3	0.50775
FCRL5	0.37325
FCRL4	0.37825
FCRL3	0.40225
FCRL2	0.394
FCRL1	0.39875
CD5L	0.4175
LOC646268	0.47375
CD1B	0.41375
OR10T2	0.3635
OR10K2	0.3795
OR6Y1	0.39625
OR6P1	0.379
OR10X1	0.38475
SPTA1	0.33525
OR6K2	0.4015
OR6K3	0.38175
OR6N1	0.39825
OR6N2	0.3875
AIM2	0.4015
LOC100131825	0.5475
OR10J3	0.41025
OR10J5	0.3915
CRP	0.439
C1orf204	0.582
VSIG8	0.5405
CCDC19	0.5105
TAGLN2	0.56975
IGSF9	0.5325
SLAMF9	0.456
PIGM	0.45575
KCNJ10	0.52675
IGSF8	0.5815
IGSF8	0.5825
DCAF8	0.46325
DCAF8	0.4625
DCAF8	0.4605
PEX19	0.4595
COPA	0.46325
SLAMF6	0.38075
CD84	0.36975
SLAMF1	0.445
CD48	0.4335
CD244	0.5065
ITLN1	0.4175
ITLN2	0.47925
F11R	0.5055
TSTD1	0.54175
USF1	0.5135
ARHGAP30	0.52475
PVRL4	0.51825
PFDN2	0.513
DEDD	0.5205
DEDD	0.525
B4GALT3	0.50325
ADAMTS4	0.56925
APOA2	0.50675
NR1I3	0.46875
MPZ	0.4715
C1orf192	0.41025
FCGR3A	0.48925
FCGR3A	0.47475
FCGR3B	0.48425
FCGR3B	0.4745
RPL31P11	0.37225
OLFML2B	0.5095
C1orf111	0.46625
SH2D1B	0.432
C1orf110	0.4105
RGS5	0.386
RGS5	0.42175
LOC100505795	0.4365
LMX1A	0.55675
LMX1A	0.5435
RXRG	0.44075
RXRG	0.446
LOC400794	0.41425
ALDH9A1	0.466
TMCO1	0.45075
MIR921	0.50725
FAM78B	0.5595
TADA1	0.463
ILDR2	0.5125
GPA33	0.4245
CD247	0.47125
CREG1	0.495
ADCY10	0.40975
BRP44	0.50025
BRP44	0.481
GPR161	0.5395
GPR161	0.526
GPR161	0.5
GPR161	0.49325
ANKRD36BP1	0.3875
LOC100505918	0.422
XCL2	0.402
DPT	0.4325
NME7	0.408
C1orf114	0.38875
SLC19A2	0.479
F5	0.41175
SELP	0.402
SELL	0.347
SELL	0.3725
SELE	0.37775
METTL18	0.42825
SCYL3	0.4935
KIFAP3	0.3425
KIFAP3	0.4085
MIR3119-1	0.376
LOC284688	0.3905
MIR1295A	0.35775
MYOC	0.453
VAMP4	0.4605
MIR214	0.309
MIR199A2	0.39975
DNM3OS	0.40475
PIGC	0.4335
TNFSF18	0.36475
TNFSF4	0.3825
LOC100506023	0.5045
SLC9C2	0.4085
ANKRD45	0.449
CENPL	0.4715
CENPL	0.464
SNORD81	0.397
SNORD47	0.39125
SNORD80	0.3945
SNORD79	0.4165
SNORD78	0.42475
SNORD44	0.45275
SNORD77	0.48325
SNORD76	0.4815
SNORD75	0.47975
SNORD74	0.47575
GAS5	0.48375
SERPINC1	0.4905
RC3H1	0.41675
MRPS14	0.424
KIAA0040	0.5045
KIAA0040	0.50025
TNR	0.442
SCARNA3	0.379
RFWD2	0.51125
MIR488	0.409
ASTN1	0.445
SEC16B	0.431
LOC730102	0.4785
RASAL2-AS1	0.49325
ANGPTL1	0.34025
ABL2	0.3445
ABL2	0.47975
NPHS2	0.459
TOR1AIP2	0.3885
LOC100527964	0.47525
MIR3121	0.4155
ACBD6	0.45725
STX6	0.50325
ZNF648	0.462
GLUL	0.55925
GLUL	0.54125
TEDDM1	0.453
RNASEL	0.4435
RGS16	0.509
RGS8	0.46275
SHCBP1L	0.493
NMNAT2	0.4445
NMNAT2	0.499
DKFZP564C196	0.5415
NCF2	0.45725
NCF2	0.461
ARPC5	0.45225
APOBEC4	0.42
GLT25D2	0.534
EDEM3	0.48575
FAM129A	0.47275
TRMT1L	0.47775
TRMT1L	0.48125
IVNS1ABP	0.52325
LOC100288079	0.3885
RNU6-72	0.33
TPR	0.43325
PDC	0.33775
PDC	0.323
MIR548F1	0.3445
PTGS2	0.39625
FAM5C	0.41175
UCHL5	0.49125
UCHL5	0.4725
GLRX2	0.47025
GLRX2	0.4745
GLRX2	0.47
B3GALT2	0.34425
MIR4735	0.345
KCNT2	0.4165
F13B	0.39425
ASPM	0.447
ZBTB41	0.4215
DENND1B	0.46025
ATP6V1G3	0.33775
MIR181B1	0.3295
MIR181A1	0.326
LOC100131234	0.37
C1orf98	0.39425
ZNF281	0.49075
KIF14	0.43675
DDX59	0.46025
KIF21B	0.58525
CACNA1S	0.58275
TMEM9	0.50875
TNNT2	0.55225
LAD1	0.56575
TNNI1	0.54275
PHLDA3	0.5885
CSRP1	0.5045
CSRP1	0.542
CSRP1	0.53375
RNU6-79	0.3965
LMOD1	0.4825
ARL8A	0.584
PTPN7	0.5925
PTPN7	0.61
UBE2T	0.4335
SYT2	0.60975
SYT2	0.577
KDM5B	0.56925
RABIF	0.4655
KLHL12	0.48475
ADIPOR1	0.508
ADIPOR1	0.5115
CYB5R1	0.533
LOC401980	0.47825
MYOG	0.538
MYBPH	0.56
CHI3L1	0.49675
CHIT1	0.4925
LOC730227	0.572
