geneName	chr	start	end	strand	avg_exp
PDE4B	chr1	66258197	66840259	1	38.9203429002745
PDE4C	chr19	18318771	18366229	-1	0.0299138876298325
PDE4D	chr5	58264865	59817947	-1	34.0219803079817
PDE4DIP	chr1	144836157	145076186	-1	66.3365277891795
PDE5A	chr4	120415550	120550146	-1	23.7060129619701
PDE6A	chr5	149237519	149324356	-1	0.698425935550762
PDE6B	chr4	619373	664571	1	21.4439124040918
PDE6C	chr10	95372345	95425767	1	5.37344119099991
PDE6D	chr2	232597135	232650982	-1	8.23901675746019
PDE6G	chr17	79617489	79630142	-1	5.24841121073063
PDE6H	chr12	15125956	15134799	1	0.479107356701947
PDE7A	chr8	66629745	66754557	-1	66.0373144667287
PDE7B	chr6	136172834	136516712	1	1.3093252438127
PDE8A	chr15	85523671	85682376	1	47.9279492761314
PDE8B	chr5	76506274	76725632	1	2.99794123346307
PDE9A	chr21	44073746	44195619	1	11.1897923996196
PDF	chr16	69362524	69364498	-1	0.3833391302718
PDGFA	chr7	536895	559933	-1	0.960488189099816
PDGFB	chr22	39619364	39640756	-1	1.14031486012382
PDGFC	chr4	157681606	157892546	-1	7.54042303247447
PDGFD	chr11	103777914	104035107	-1	7.90349354289838
PDGFRA	chr4	55095264	55164414	1	1.13181467372532
PDGFRB	chr5	149493400	149535435	-1	2.64038959791835
PDGFRL	chr8	17433942	17501580	1	0.141410002665824
PDHA1	chrX	19362011	19379823	1	272.799107811822
PDHA2	chr4	96761239	96762625	1	0.113150456519381
PDHB	chr3	58413357	58419584	-1	55.5760314357058
PDHX	chr11	34937376	35042138	1	47.4018014561631
PDIA2	chr16	333152	337215	1	0.975377458400854
PDIA3	chr15	44038590	44065477	1	348.646462111253
PDIA4	chr7	148700154	148725733	-1	40.6169689738665
PDIA5	chr3	122785909	122944074	1	16.2750491794657
PDIA6	chr2	10923517	10978103	-1	46.2520578890182
PDIK1L	chr1	26437664	26452034	1	3.38698712049011
PDILT	chr16	20370492	20416059	-1	0.155352203646972
PDK1	chr2	173420101	173489823	1	70.5661544668318
PDK2	chr17	48172101	48189516	1	81.4974181997665
PDK3	chrX	24483338	24557954	1	11.7690921645998
PDK4	chr7	95212811	95225803	-1	10.3376989199088
PDLIM1	chr10	96997329	97050781	-1	46.1660681612814
PDLIM2	chr8	22435792	22455538	1	52.7184950184373
PDLIM3	chr4	186422851	186456766	-1	0.0425133398753143
PDLIM4	chr5	131593364	131609147	1	0.407512551670107
PDLIM5	chr4	95373037	95589377	1	39.4313353531261
PDLIM7	chr5	176910395	176924607	-1	5.9269192128592
PDP1	chr8	94870035	94938294	1	33.1963413818059
PDP2	chr16	66912492	66929657	1	1.83288520274021
PDPK1	chr16	2587965	2653189	1	34.4026562596544
PDPN	chr1	13909960	13944452	1	0.330109713422923
PDPR	chr16	70147529	70195203	1	63.7605497513224
PDRG1	chr20	30532758	30539895	-1	0.899840731051562
PDS5A	chr4	39824483	39979576	-1	54.9179250724873
PDS5B	chr13	33160564	33352157	1	100.75409358927
PDSS1	chr10	26986588	27035727	1	34.8425042552605
PDSS2	chr6	107473761	107780768	-1	6.64318679631978
PDX1	chr13	28494157	28500368	1	0.0206742611046954
PDXDC1	chr16	15068448	15233196	1	80.1358805975488
PDXK	chr21	45138975	45182188	1	75.7183560095335
PDXP	chr22	38054734	38062941	1	0.086327187829541
PDYN	chr20	1959403	1974732	-1	0.0209368076236978
PDZD11	chrX	69506445	69510364	-1	12.7283534124018
PDZD2	chr5	31639517	32111037	1	3.09376089288255
PDZD3	chr11	119056166	119060932	1	1.78068341822587
PDZD4	chrX	153067621	153096020	-1	25.2744012355661
PDZD7	chr10	102767440	102790890	-1	0.359280922406906
PDZD8	chr10	119040000	119134978	-1	25.8892296940326
PDZD9	chr16	21995186	22012433	-1	1.14050159910462
PDZK1	chr1	145726918	145764074	1	39.3280751462164
PDZK1IP1	chr1	47649265	47656716	-1	7.13860219567882
PDZRN3	chr3	73431584	73674091	-1	0.355711996263558
PDZRN4	chr12	41582250	41968392	1	0.00756851228205927
PEA15	chr1	160175127	160185166	1	144.68478734587
PEAK1	chr15	77400471	77712486	-1	9.36016001076687
PEAR1	chr1	156863490	156886226	1	1.968974261266
PEBP1	chr12	118573663	118583389	1	73.7823955877481
PEBP4	chr8	22570769	22857513	-1	0.264742572461897
PECR	chr2	216861052	216947678	-1	46.7852942339815
PEF1	chr1	32095463	32110497	-1	21.6184954379146
PEG10	chr7	94285637	94299007	1	1.35863118867136
PEG3	chr19	57321445	57352096	-1	0.0579851076209664
PELI1	chr2	64319786	64371588	-1	22.3422573841483
PELI2	chr14	56584532	56768244	1	47.6714326858148
PELI3	chr11	66234216	66244808	1	6.44642235425367
PELO	chr5	52083774	52099880	1	1.80384993559917
PELP1	chr17	4574679	4607632	-1	9.35224056359753
PEMT	chr17	17408877	17495022	-1	7.05548858232697
PENK	chr8	57349233	57359293	-1	0.056869371629742
PEPD	chr19	33877856	34012700	-1	93.8530806438391
PER1	chr17	8043790	8059824	-1	38.4551063905217
PER2	chr2	239152679	239198743	-1	11.3003981011469
PER3	chr1	7844380	7905237	1	5.43248611109456
PERP	chr6	138409642	138428648	-1	0.213201282347676
PES1	chr22	30972612	31003070	-1	35.7911467952521
PET100	chr19	7694623	7696842	1	207.066400777641
PET117	chr20	18118517	18123813	1	1.83127082050587
PEX1	chr7	92116334	92157845	-1	45.0084727243513
PEX10	chr1	2336236	2345236	-1	2.87769114182733
PEX11A	chr15	90220995	90234014	-1	1.17338330329124
PEX11B	chr1	145516252	145523730	1	5.32487314603268
PEX11G	chr19	7541761	7562335	-1	1.78844155778579
PEX12	chr17	33901814	33905882	-1	3.85011985484823
PEX13	chr2	61244360	61279125	1	9.64178079894288
PEX14	chr1	10532345	10690815	1	45.4092431659148
PEX16	chr11	45931220	45940363	-1	39.2580449581711
PEX19	chr1	160246602	160256138	-1	51.00706192954
PEX2	chr8	77892494	77913280	-1	40.0895800621883
PEX26	chr22	18560689	18613905	1	36.2507286727032
PEX3	chr6	143771944	143811147	1	46.1386444640763
PEX5	chr12	7341281	7371170	1	42.8288767749873
PEX5L	chr3	179512746	179754841	-1	0.129047725746881
PEX6	chr6	42931608	42946958	-1	18.1743232485814
PEX7	chr6	137143717	137235075	1	13.9579597782496
PF4	chr4	74846794	74847841	-1	178.903957573443
PF4V1	chr4	74718906	74719872	1	26.9297244536036
PFAS	chr17	8150936	8173809	1	12.4686734157574
PFDN1	chr5	139624624	139682706	-1	13.142625959574
PFDN2	chr1	161070346	161087901	-1	23.2233821862137
PFDN4	chr20	52824386	52844591	1	27.0779853084238
PFDN5	chr12	53689075	53693234	1	1178.25484017762
PFDN6	chrHSCHR6_MHC_QBL	33185925	33195021	1	17.004125081967
PFKFB1	chrX	54959394	55024967	-1	0.844413062161576
PFKFB2	chr1	207222801	207254369	1	12.6004373010678
PFKFB3	chr10	6186881	6277495	1	50.6214214749834
PFKFB4	chr3	48555117	48599448	-1	27.3352408689799
PFKL	chr21	45719934	45747259	1	69.6066456670065
PFKM	chr12	48498922	48540187	1	33.7458085722452
PFKP	chr10	3108525	3179904	1	28.9075207196043
PFN1	chr17	4848947	4852356	-1	445.143619483613
PFN2	chr3	149682691	149768575	-1	4.53530861445411
PFN3	chr5	176827108	176827637	-1	0
PFN4	chr2	24338241	24346347	-1	0.965326163293819
PGA3	chr11	60970779	60980570	1	9.05582267078959
PGA4	chr11	60989688	61018929	1	6.43625811931389
PGA5	chr11	61008514	61018920	1	11.6604755066816
PGAM1	chr10	99185917	99193198	1	88.4647883097657
PGAM2	chr7	44102326	44105186	-1	0.236441640713475
PGAM4	chrX	77223458	77225135	-1	3.61736894869921
PGAM5	chr12	133287405	133299228	1	7.52557224370365
PGAP1	chr2	197697728	197792520	-1	3.082032003523
PGAP2	chr11	3818954	3847601	1	12.5842315509218
PGAP3	chr17	37827375	37853050	-1	9.38140928616341
PGBD1	chr6	28249314	28270326	1	1.63298920822122
PGBD2	chr1	249200395	249214145	1	7.96348478922749
PGBD4	chr15	34394274	34396591	1	0.558860898500176
PGBD5	chr1	230457392	230561475	-1	0.0713160413656023
PGC	chr6	41704449	41721847	-1	1.8553178711958
PGD	chr1	10458649	10480201	1	280.634765701223
PGF	chr14	75408537	75422487	-1	0.187823334950233
PGGT1B	chr5	114546527	114598569	-1	49.330252516989
PGK1	chrX	77320685	77384793	1	445.982176455278
PGK2	chr6	49753366	49755053	-1	0.0651098502244643
PGLS	chr19	17622438	17632097	1	36.0166342941738
PGLYRP1	chr19	46522411	46526323	-1	0.951455430807895
PGLYRP2	chr19	15579456	15609767	-1	0.0560661759798888
PGLYRP3	chr1	153270338	153283194	-1	0.0971134425275693
PGLYRP4	chr1	153302596	153321316	-1	0.0145268134783888
PGM1	chr1	64058947	64125916	1	26.871448521285
PGM2	chr4	37828255	37864558	1	28.6836146407742
PGM2L1	chr11	74041363	74109518	-1	0.950475482804065
PGM3	chr6	83870869	83903655	-1	18.9649159010981
PGM5	chrHG962_PATCH	70943224	71114201	1	2.79594658924214
PGP	chr16	2261998	2264808	-1	0.881467577126571
PGPEP1	chr19	18451397	18480760	1	10.1803119985035
PGPEP1L	chr15	99511459	99551024	-1	0.463231856891571
PGR	chr11	100900355	101001255	-1	0.0219660118033275
PGRMC1	chrX	118370216	118378429	1	11.1867906686709
PGRMC2	chr4	129190397	129209984	-1	7.46912050426202
PGS1	chr17	76374721	76421195	1	22.0979542782991
PHACTR1	chr6	12717893	13288645	1	12.1526328875751
PHACTR2	chr6	143857982	144152322	1	53.4713514668356
PHACTR3	chr20	58152564	58422766	1	0.18703338697308
PHACTR4	chr1	28696114	28826881	1	34.852917142927
PHAX	chr5	125935960	125962944	1	35.0482702102563
PHB	chr17	47481414	47492246	-1	46.1960420464551
PHB2	chr12	7074490	7079988	-1	119.573974937273
PHC1	chr12	9066492	9094063	1	80.0619097855385
PHC2	chr1	33789224	33896653	-1	30.158268850143
PHC3	chr3	169804520	169899537	-1	375.92944226294
PHEX	chrX	22050559	22269427	1	5.73742241106138
PHF1	chrHSCHR6_MHC_QBL	33306984	33307829	1	58.2334108389075
PHF10	chr6	170104001	170124151	-1	47.1218906324582
PHF11	chr13	50069746	50103123	1	72.276580840345
PHF12	chr17	27232268	27278789	-1	64.7773451469207
PHF13	chr1	6673745	6684093	1	1.08159395962793
PHF14	chr7	11013499	11209250	1	38.228885926072
PHF19	chr9	123617977	123639606	-1	38.9131694231382
PHF2	chr9	96338689	96441869	1	8.83947675632734
PHF20	chr20	34359896	34538303	1	53.2081602586351
PHF20L1	chr8	133787618	133861052	1	95.7093168628146
PHF21A	chr11	45950871	46142985	-1	492.803137638217
PHF21B	chr22	45277042	45405880	-1	0.22208221259645
PHF23	chr17	7138347	7143041	-1	37.001699527421
PHF3	chr6	64345725	64489229	1	73.4345350476708
PHF5A	chr22	41855721	41864729	-1	27.7734543277398
PHF6	chrX	133507283	133562820	1	35.7345077969849
PHF7	chr3	52444673	52457657	1	17.4863187327944
PHF8	chrX	53963109	54075391	-1	73.8402633645227
PHGDH	chr1	120202421	120286838	1	13.0205015775785
PHGR1	chr15	40643234	40648635	1	0.77606891734056
PHIP	chr6	79645584	79787953	-1	33.3343320575314
PHKA1	chrX	71798664	71934167	-1	0.222526023959705
PHKA2	chrX	18910418	19002716	-1	68.7742957539925
PHKB	chr16	47495034	47735434	1	151.412835576552
PHKG1	chr7	56148440	56160689	-1	5.37552183818517
PHKG2	chr16	30759591	30772490	1	56.8281035706344
PHLDA1	chr12	76419227	76427712	-1	0.933428501413176
PHLDA2	chr11	2949503	2950685	-1	0.541220158380349
PHLDA3	chr1	201434620	201438365	-1	0
PHLDB1	chr11	118477155	118528741	1	2.33483904176469
PHLDB2	chr3	111451344	111695364	1	8.73832623328144
PHLDB3	chr19	43979106	44009087	-1	9.49297034106436
PHLPP1	chr18	60382672	60647666	1	7.58090473333348
PHLPP2	chr16	71671738	71758604	-1	7.94008777904943
PHOSPHO1	chr17	47300724	47308128	-1	5.19480283321065
PHOSPHO2	chr2	170550975	170558218	1	2.11976984857369
PHOX2A	chr11	71950121	71956708	-1	0.064541794714487
PHOX2B	chr4	41746099	41750987	-1	0
PHPT1	chr9	139743176	139745488	1	17.8715506553561
PHRF1	chr11	576486	612222	1	19.9327900894762
PHTF1	chr1	114239453	114302111	-1	10.5988346104407
PHTF2	chr7	77428122	77586818	1	38.0465454827829
PHYH	chr10	13319796	13344412	-1	10.3123086803784
PHYHD1	chr9	131683174	131704320	1	4.46996179356385
PHYHIP	chr8	22077222	22089854	-1	0
PHYHIPL	chr10	60936350	61007534	1	0
PHYKPL	chr5	177635498	177659792	-1	96.990115933458
PI15	chr8	75736772	75767264	1	0.156164336149702
PI16	chr6	36922209	36932613	1	1.05508374854022
PI3	chr20	43803517	43805185	1	0.0610657509056917
PI4K2A	chr10	99344131	99436191	1	1.08241150859674
PI4K2B	chr4	25162263	25280714	1	0.148196461623346
PI4KA	chr22	21061979	21213705	-1	134.606371722483
PI4KB	chr1	151264273	151300191	-1	68.5774722135687
PIANP	chr12	6802958	6809966	-1	1.37079357059161
PIAS1	chr15	68346517	68483096	1	336.441894922623
PIAS2	chr18	44388353	44500123	-1	23.4755928966092
PIAS3	chr1	145575233	145586546	1	13.0331263115993
PIAS4	chr19	4007644	4039384	1	29.1435152249582
PIBF1	chr13	73356197	73590591	1	25.2951373887044
PICALM	chr11	85668727	85780924	-1	855.956838470018
PICK1	chr22	38452318	38471708	1	39.1471556020908
PID1	chr2	229715242	230136001	-1	18.148212069013
PIEZO1	chr16	88781751	88851619	-1	71.7474540275472
PIEZO2	chr18	10666480	11148587	-1	0.297440728201592
PIF1	chr15	65107831	65117867	-1	0.785164025001791
PIFO	chr1	111888910	111895635	1	0.0969848230067353
PIGA	chrX	15337573	15353676	-1	10.6668774064629
PIGB	chr15	55611158	55647846	1	22.2657178360725
PIGC	chr1	172339329	172413230	-1	3.23061890924695
PIGF	chr2	46808076	46844258	-1	10.6061082373017
PIGG	chr4	492989	533985	1	30.3245548669749
PIGH	chr14	68048672	68067004	-1	14.8043534315078
PIGK	chr1	77554675	77685115	-1	31.5204124138412
PIGL	chr17	16120505	16252115	1	24.1068880521151
PIGM	chr1	159997462	160001783	-1	2.32051122414133
PIGN	chr18	59710800	59854351	-1	31.1301800181251
PIGO	chr9	35088685	35096591	-1	5.85385682272268
PIGP	chr21	38431470	38445470	-1	12.410218808753
PIGQ	chr16	616995	634136	1	7.09553348069204
PIGR	chr1	207101863	207119811	-1	0.444428626212102
PIGS	chr17	26880401	26898890	-1	22.2399761638667
PIGT	chr20	44044717	44054884	1	69.2002429050782
PIGU	chr20	33148346	33264910	-1	29.7417512181025
PIGV	chr1	27113963	27124889	1	13.3921346675755
PIGW	chr17	34890847	34895159	1	2.40055918624067
PIGX	chr3	196366646	196462878	1	17.4012653619656
PIGY	chr4	89442724	89442940	-1	27.7757309397459
PIGZ	chr3	196673214	196695931	-1	1.47537463862225
PIH1D1	chr19	49949555	49956754	-1	59.0656141221754
PIH1D2	chr11	111934734	111944998	-1	0.648785667594447
PIH1D3	chrX	106449862	106487473	1	0.059318251592551
PIK3AP1	chr10	98353069	98480271	-1	166.221635119453
PIK3C2A	chr11	17099277	17229530	-1	18.152943120665
PIK3C2B	chr1	204391756	204463852	-1	13.8454573800258
PIK3C2G	chr12	18400548	18801348	1	0.079947076723053
PIK3C3	chr18	39535171	39667794	1	73.305251506352
PIK3CA	chr3	178865902	178957881	1	27.2430014173502
PIK3CB	chr3	138372860	138553780	-1	58.7252996059935
PIK3CD	chr1	9711790	9789172	1	167.43826988205
PIK3CG	chr7	106505723	106547590	1	54.6873289513324
PIK3IP1	chr22	31677579	31688520	-1	48.0560859436745
PIK3R1	chr5	67511548	67597649	1	314.575533942237
PIK3R2	chr19	18263928	18281350	1	7.05222772774554
PIK3R3	chr1	46505812	46642160	-1	1.12965444593273
PIK3R4	chr3	130397779	130465673	-1	31.2786061926707
PIK3R5	chr17	8782233	8869029	-1	133.12280332443
PIK3R6	chr17	8706041	8770994	-1	6.56969060110146
PIKFYVE	chr2	209130991	209223475	1	72.6551965738976
PILRA	chr7	99965153	99997719	1	162.052869690195
PILRB	chr7	99933737	99965356	1	152.156502216364
PIM1	chr6	37137979	37143202	1	22.1783743787756
PIM2	chrX	48770459	48776301	-1	63.4226436490668
PIM3	chr22	50354161	50357728	1	2.17529814251777
PIN1	chr19	9945933	9960358	1	24.1591854705613
PIN4	chrX	71401203	71522776	1	31.6961560315803
PINK1	chr1	20959948	20978004	1	14.6607012830582
PINLYP	chr19	44080952	44088116	1	0.635423458165263
PINX1	chr8	10622473	10697394	-1	17.7972182816834
PIP	chr7	142829170	142836839	1	0.123295896622981
PIP4K2A	chr10	22823778	23003484	-1	232.209526169427
PIP4K2B	chr17	36921942	36956379	-1	40.1567528658916
PIP4K2C	chr12	57984957	57997198	1	49.8732606944287
PIP5K1A	chr1	151170425	151222012	1	106.89711171051
PIP5K1B	chr9	71320575	71624092	1	6.88338679695742
PIP5K1C	chr19	3630181	3700477	-1	47.0492111885658
PIP5KL1	chr9	130683158	130693076	-1	0.302056984860006
PIPOX	chr17	27277531	27384234	1	2.85171006571606
PIR	chrX	15402921	15511687	-1	0.035313078562172
PIRT	chr17	10725792	10741762	-1	0
PISD	chr22	32014477	32058418	-1	30.6011004380739
PITHD1	chr1	24104895	24114722	1	15.7152529929341
PITPNA	chr17	1421012	1466110	-1	94.136910312866
PITPNB	chr22	28247657	28316122	-1	99.3962586629195
PITPNC1	chr17	65373575	65693372	1	101.560115620273
PITPNM1	chr11	67259239	67273734	-1	27.2275123013471
PITPNM2	chr12	123468027	123634562	-1	7.48806865385825
PITPNM3	chr17	6354584	6459814	-1	0.236972321138583
PITRM1	chr10	3179920	3215003	-1	51.4102866158046
PITX1	chr5	134363425	134370503	-1	0.111687222583581
PITX2	chr4	111538579	111563279	-1	0.117354573799669
PITX3	chr10	103989943	104001231	-1	0
PIWIL1	chr12	130822432	130857182	1	0.0277117776403121
PIWIL2	chr8	22132810	22215076	1	0.871294436937356
PIWIL3	chr22	25115001	25170687	-1	0.0418724743877817
PIWIL4	chr11	94277006	94354587	1	4.44330714528099
PJA1	chrX	68380694	68385636	-1	11.043737652538
PJA2	chr5	108670410	108745695	-1	43.8297814087578
PKD1	chr16	2138711	2185899	-1	61.7064440496134
PKD1L1	chr7	47814250	47988088	-1	0.237713543320281
PKD2	chr4	88928820	88998929	1	49.9856621361623
PKD2L1	chr10	102047903	102090243	-1	0.0700321379202798
PKD2L2	chr5	137223657	137278436	1	1.69833251767718
PKDCC	chr2	42275160	42285668	1	0
PKDREJ	chr22	46651560	46659219	-1	0.385950363201536
PKHD1	chr6	51480098	51952423	-1	0.152557820607305
PKHD1L1	chr8	110374706	110542559	1	2.78347876505929
PKIA	chr8	79428374	79517502	1	4.89525860730976
PKIB	chr6	122793076	123047518	1	0.987966813412438
PKIG	chr20	43160426	43252888	1	8.79673343032841
PKLR	chrHSCHR1_2_CTG31	155275034	155286629	-1	0.0742655962837824
PKM	chr15	72491370	72524164	-1	691.902900773998
PKMYT1	chr16	3018025	3030540	-1	0.375899214440647
PKN1	chr19	14543865	14582679	1	84.8930355148064
PKN2	chr1	89149905	89301938	1	112.310814993684
PKN3	chr9	131464802	131483197	1	1.7809158000447
PKNOX1	chr21	44394620	44453691	1	21.0689027374446
PKNOX2	chr11	125034583	125303285	1	0.0776812292099159
PKP1	chr1	201252580	201302121	1	0.145874967911937
PKP2	chr12	32943679	33049774	-1	2.61435329606148
PKP3	chr11	392614	404908	1	0.565302339106917
PKP4	chr2	159313476	159539391	1	19.1862334768183
PLA1A	chr3	119316689	119348658	1	0.122244744528724
PLA2G10	chr16	14766405	14788526	-1	0.069414255887131
PLA2G12A	chr4	110631145	110651233	-1	15.9924956261851
PLA2G12B	chr10	74694928	74714536	-1	0
PLA2G15	chr16	68279207	68294961	1	3.55546774186109
PLA2G16	chr11	63340667	63384355	-1	11.3991203862283
PLA2G1B	chr12	120759914	120765592	-1	0.198103394138353
PLA2G2A	chr1	20301925	20306932	-1	0.043557623242886
PLA2G2C	chr1	20487746	20503917	-1	0.700705874424804
PLA2G2D	chr1	20438432	20446050	-1	0.11545121443128
PLA2G2E	chr1	20246502	20250110	-1	0.0399357411864877
PLA2G2F	chr1	20465819	20476879	1	0.051264529402967
PLA2G3	chr22	31530795	31536593	-1	0.0107240274537689
PLA2G4A	chr1	186798085	186958113	1	15.8964631782273
PLA2G4B	chr15	42120283	42140345	1	0.916767035950055
PLA2G4C	chr19	48551100	48614074	-1	4.91159826098039
PLA2G4D	chr15	42359207	42386752	-1	0.0102340067637579
PLA2G4E	chr15	42273780	42343388	-1	0.0300849303431405
PLA2G4F	chr15	42433332	42448839	-1	0.180101554955704
PLA2G5	chr1	20354672	20417683	1	0.0529091006913047
PLA2G6	chr22	38507502	38601697	-1	53.5882538876089
PLA2G7	chr6	46671938	46703430	-1	35.265906324235
PLA2R1	chr2	160788519	160919121	-1	0.0324220657577204
PLAA	chr9	26904081	26947461	-1	36.4742756371716
PLAC1	chrX	133699868	133898352	-1	0
PLAC8	chr4	84011201	84058228	-1	581.555480716791
PLAC8L1	chr5	145463949	145483932	-1	0.332862364377267
PLAC9	chr10	81891438	81905115	1	6.99263286388739
PLAG1	chr8	57073463	57123883	-1	1.62982114142996
PLAGL1	chr6	144261437	144385735	-1	12.0467533457643
PLAGL2	chr20	30780306	30795594	-1	3.07950160190612
PLAT	chr8	42032236	42065242	-1	0.410442259086797
PLAU	chr10	75668935	75677255	1	0.274242048874899
PLAUR	chr19	44150247	44174699	-1	61.5748594376417
PLB1	chr2	28680012	28866654	1	45.0580632436434
PLBD1	chr12	14656595	14721283	-1	396.645269900995
PLBD2	chr12	113796371	113827203	1	11.2059368912617
PLCB1	chr20	8112824	8949003	1	32.2523372074892
PLCB2	chr15	40570377	40600136	-1	328.673136500901
PLCB3	chr11	64018995	64036622	1	8.43281349776471
PLCB4	chr20	9049410	9461889	1	0.525286078388756
PLCD1	chr3	38048987	38071253	-1	43.7456361992846
PLCD3	chr17	43186335	43210721	-1	2.41156727933786
PLCD4	chr2	219472488	219501907	1	4.11077686085034
PLCE1	chr10	95753746	96092580	1	0.816254487482835
PLCG1	chr20	39765600	39811629	1	193.741887211596
PLCG2	chr16	81772702	81991899	1	86.9292253898405
PLCH1	chr3	155093369	155462856	-1	0.806869348111679
PLCH2	chr1	2357419	2436969	1	7.44091636139372
PLCL1	chr2	198669426	199437305	1	8.08048899800589
PLCL2	chr3	16844159	17132086	1	50.1735392619653
PLCXD1	chrX	192989	220023	1	19.2521153756555
PLCXD2	chr3	111393523	111565294	1	5.45389629580957
PLCXD3	chr5	41307056	41510730	-1	0.019504429516594
PLCZ1	chr12	18836103	18890991	-1	0.818627089817463
PLD1	chr3	171318195	171528740	-1	20.5996843034012
PLD2	chr17	4710391	4726729	1	37.5060372345142
PLD3	chr19	40854363	40886346	1	62.609717307503
PLD4	chr14	105391153	105399574	1	28.6592578102527
PLD5	chr1	242246288	242687998	-1	0.125474212691936
PLD6	chr17	17104309	17109629	-1	0.259036147199131
PLEC	chrHG104_HG975_PATCH	144997317	145058904	-1	152.043748847154
PLEK	chr2	68592305	68624585	1	202.010325037788
PLEK2	chr14	67853700	67878917	-1	0.986943235365072
PLEKHA1	chr10	124134212	124191867	1	20.0591454570928
PLEKHA2	chr8	38758753	38831428	1	245.47625176666
PLEKHA3	chr2	179345195	179381189	1	13.4392979754454
PLEKHA4	chr19	49340354	49371889	-1	0.904433880503985
