V1	V2	V3	ID	DukeUq	RepeatMaskerFrac
chr13	41767702	41769702	chr13_41767702_41769702	0.924833	0.0505
chr13	41836713	41838713	chr13_41836713_41838713	0.99625	0.142
chr13	41884341	41886341	chr13_41884341_41886341	0.921667	0.167
chr13	42030695	42032695	chr13_42030695_42032695	0.955292	0.2065
chr13	42534220	42536220	chr13_42534220_42536220	1	0.142
chr13	42621889	42623889	chr13_42621889_42623889	0.96975	0.1245
chr13	42845289	42847289	chr13_42845289_42847289	1	0.059
chr13	43147289	43149289	chr13_43147289_43149289	1	0.087
chr13	43354686	43356686	chr13_43354686_43356686	1	0.053
chr13	43565366	43567366	chr13_43565366_43567366	0.912625	0.3235
chr13	43596339	43598339	chr13_43596339_43598339	0.890375	0.3815
chr13	44360044	44362044	chr13_44360044_44362044	1	0.072
chr13	44452420	44454420	chr13_44452420_44454420	1	0.0605
chr13	44452826	44454826	chr13_44452826_44454826	1	0.0595
chr13	44734393	44736393	chr13_44734393_44736393	1	5e-04
chr13	44946978	44948978	chr13_44946978_44948978	0.996	0.0755
chr13	45149701	45151701	chr13_45149701_45151701	1	0.1035
chr13	45562618	45564618	chr13_45562618_45564618	0.960917	0.487
chr13	45562755	45564755	chr13_45562755_45564755	0.960917	0.4505
chr13	45693650	45695650	chr13_45693650_45695650	1	0.182
chr13	45774175	45776175	chr13_45774175_45776175	0.98275	0.3165
chr13	45914505	45916505	chr13_45914505_45916505	0.994083	0.112
chr13	45991515	45993515	chr13_45991515_45993515	0.87975	0.253
chr13	46038060	46040060	chr13_46038060_46040060	0.973542	0.311
chr13	46188874	46190874	chr13_46188874_46190874	0.890542	0.2975
chr13	46275446	46277446	chr13_46275446_46277446	0.999	0.4745
chr13	46424871	46426871	chr13_46424871_46426871	0.987792	0.0245
chr13	46625894	46627894	chr13_46625894_46627894	1	0.0325
chr13	46678161	46680161	chr13_46678161_46680161	0.956583	0.1925
chr13	46784483	46786483	chr13_46784483_46786483	1	0.035
chr13	46786170	46788170	chr13_46786170_46788170	1	0.3065
chr13	46960635	46962635	chr13_46960635_46962635	0.92625	0.286
chr13	47126395	47128395	chr13_47126395_47128395	1	0.1735
chr13	47370367	47372367	chr13_47370367_47372367	1	0.164
chr13	47469173	47471173	chr13_47469173_47471173	1	0
chr13	48574462	48576462	chr13_48574462_48576462	0.889375	0.4615
chr13	48610703	48612703	chr13_48610703_48612703	0.961583	0.304
chr13	48668240	48670240	chr13_48668240_48670240	0.908333	0.4315
chr13	48806294	48808294	chr13_48806294_48808294	1	0.02
chr13	48876911	48878911	chr13_48876911_48878911	0.972792	0.173
chr13	49017840	49019840	chr13_49017840_49019840	0.908542	0.6215
chr13	49106369	49108369	chr13_49106369_49108369	1	0.025
chr13	49279951	49281951	chr13_49279951_49281951	0.932708	0.3385
chr13	49549048	49551048	chr13_49549048_49551048	1	0.0945
chr13	49793474	49795474	chr13_49793474_49795474	0.9555	0.221
chr13	49821061	49823061	chr13_49821061_49823061	0.997667	0.2255
chr13	49974735	49976735	chr13_49974735_49976735	1	0
chr13	50017510	50019510	chr13_50017510_50019510	1	0.1195
chr13	50019554	50021554	chr13_50019554_50021554	0.908542	0.623
chr13	50069097	50071097	chr13_50069097_50071097	0.784875	0.4825
chr13	50158719	50160719	chr13_50158719_50160719	1	0.0495
chr13	50201435	50203435	chr13_50201435_50203435	0.780833	0.551
chr13	50264611	50266611	chr13_50264611_50266611	0.888708	0.3905
chr13	50366057	50368057	chr13_50366057_50368057	0.96	0.275
chr13	50509476	50511476	chr13_50509476_50511476	0.96725	0.0415
chr13	50570173	50572173	chr13_50570173_50572173	0.993	0.1175
chr13	50588390	50590390	chr13_50588390_50590390	0.945417	0.144
chr13	50655307	50657307	chr13_50655307_50657307	0.9885	0.187
chr13	51417075	51419075	chr13_51417075_51419075	1	0.026
chr13	51482814	51484814	chr13_51482814_51484814	0.934375	0.1805
chr13	51795507	51797507	chr13_51795507_51797507	1	0.1825
chr13	51914168	51916168	chr13_51914168_51916168	1	0.367
chr13	52026134	52028134	chr13_52026134_52028134	0.9965	0.111
chr13	52157644	52159644	chr13_52157644_52159644	1	0.0235
chr13	52377259	52379259	chr13_52377259_52379259	1	0.1425
chr13	52435117	52437117	chr13_52435117_52437117	0.988708	0.4805
chr13	52584630	52586630	chr13_52584630_52586630	1	0.1175
chr13	52585550	52587550	chr13_52585550_52587550	1	0.097
chr13	52597827	52599827	chr13_52597827_52599827	0.946042	0.298
chr13	52702214	52704214	chr13_52702214_52704214	1	0.495
chr13	52730620	52732620	chr13_52730620_52732620	0.885875	0.7015
chr13	52979263	52981263	chr13_52979263_52981263	0.960792	0.24
chr13	53023757	53025757	chr13_53023757_53025757	0.994958	0.149
chr13	53028602	53030602	chr13_53028602_53030602	0.998333	0.043
chr13	53190605	53192605	chr13_53190605_53192605	0.788667	0.4275
chr13	53225974	53227974	chr13_53225974_53227974	0.99475	0.12
chr13	53312915	53314915	chr13_53312915_53314915	0.989333	0.076
chr13	53421775	53423775	chr13_53421775_53423775	0.99725	0
chr13	53601894	53603894	chr13_53601894_53603894	0.988	0.1425
chr13	57714052	57716052	chr13_57714052_57716052	0.105875	0.2165
chr13	57720622	57722622	chr13_57720622_57722622	0.0175	0.1245
chr13	57727195	57729195	chr13_57727195_57729195	0.004375	0.0535
chr13	57733766	57735766	chr13_57733766_57735766	0.004375	0.0535
chr13	57740331	57742331	chr13_57740331_57742331	0.004375	0.0535
chr13	58205655	58207655	chr13_58205655_58207655	1	0
chr13	60737121	60739121	chr13_60737121_60739121	1	0.0225
chr13	60970427	60972427	chr13_60970427_60972427	1	0.0875
chr13	62000982	62002982	chr13_62000982_62002982	0.987417	0.389
chr13	64319934	64321934	chr13_64319934_64321934	0.427542	0.4465
chr13	67803468	67805468	chr13_67803468_67805468	1	0.0415
chr13	70681591	70683591	chr13_70681591_70683591	1	0.03
chr13	72440330	72442330	chr13_72440330_72442330	0.995458	0.252
chr13	73300825	73302825	chr13_73300825_73302825	1	0.1195
chr13	73301064	73303064	chr13_73301064_73303064	1	0.098
chr13	73355071	73357071	chr13_73355071_73357071	0.991167	0.0815
chr13	73355197	73357197	chr13_73355197_73357197	0.991167	0.0815
chr13	73631930	73633930	chr13_73631930_73633930	1	0.0355
chr13	74568186	74570186	chr13_74568186_74570186	1	0.022
chr13	74992252	74994252	chr13_74992252_74994252	0.915	0.4995
chr13	76055250	76057250	chr13_76055250_76057250	1	0.0305
chr13	76110977	76112977	chr13_76110977_76112977	1	0.1985
chr13	76122927	76124927	chr13_76122927_76124927	1	0.1315
chr13	76333797	76335797	chr13_76333797_76335797	1	0.021
chr13	76444187	76446187	chr13_76444187_76446187	0.978417	0.487
chr13	77459525	77461525	chr13_77459525_77461525	0.999667	0.0765
chr13	77521632	77523632	chr13_77521632_77523632	0.885125	0.408
chr13	77563795	77565795	chr13_77563795_77565795	0.907917	0.379
chr13	77600285	77602285	chr13_77600285_77602285	1	0.0515
chr13	77899814	77901814	chr13_77899814_77901814	0.987625	0.1225
chr13	78108895	78110895	chr13_78108895_78110895	0.972042	0.1115
chr13	78272016	78274016	chr13_78272016_78274016	1	0.1045
chr13	78492903	78494903	chr13_78492903_78494903	1	0.042
chr13	79176673	79178673	chr13_79176673_79178673	0.995875	0.1025
chr13	79232314	79234314	chr13_79232314_79234314	0.991833	0.0215
chr13	79978923	79980923	chr13_79978923_79980923	1	0.064
chr13	80054287	80056287	chr13_80054287_80056287	0.992	0.246
chr13	80912794	80914794	chr13_80912794_80914794	1	0
chr13	84455528	84457528	chr13_84455528_84457528	1	0.093
chr13	86372623	86374623	chr13_86372623_86374623	1	0.0295
chr13	88323870	88325870	chr13_88323870_88325870	0.982083	0.1635
chr13	92049929	92051929	chr13_92049929_92051929	1	0.079
chr13	93878095	93880095	chr13_93878095_93880095	1	0
chr13	95130936	95132936	chr13_95130936_95132936	1	0.0605
chr13	95247511	95249511	chr13_95247511_95249511	0.875833	0.474
chr13	95253157	95255157	chr13_95253157_95255157	1	0.038
chr13	95363389	95365389	chr13_95363389_95365389	0.989667	0.0905
chr13	95952683	95954683	chr13_95952683_95954683	1	0.1055
chr13	96203979	96205979	chr13_96203979_96205979	1	0.025
chr13	96294517	96296517	chr13_96294517_96296517	1	0.2315
chr13	96328393	96330393	chr13_96328393_96330393	1	0
chr13	96704637	96706637	chr13_96704637_96706637	0.838542	0.35
chr13	96742093	96744093	chr13_96742093_96744093	0.992667	0.1915
chr13	97645604	97647604	chr13_97645604_97647604	0.965292	0.1095
chr13	97873609	97875609	chr13_97873609_97875609	0.9995	0.027
chr13	98085476	98087476	chr13_98085476_98087476	0.981	0.1495
chr13	98604929	98606929	chr13_98604929_98606929	0.913833	0.199
chr13	98794505	98796505	chr13_98794505_98796505	1	0.15
chr13	98828519	98830519	chr13_98828519_98830519	0.921417	0.2595
chr13	99173252	99175252	chr13_99173252_99175252	1	0.2905
chr13	99403908	99405908	chr13_99403908_99405908	0.899417	0.3335
chr13	99629244	99631244	chr13_99629244_99631244	1	0.0595
chr13	99852028	99854028	chr13_99852028_99854028	0.998042	0.119
chr13	99912998	99914998	chr13_99912998_99914998	0.870958	0.4075
chr13	99958659	99960659	chr13_99958659_99960659	1	0.2715
chr14	100069363	100071363	chr14_100069363_100071363	1	0.1505
chr14	100110447	100112447	chr14_100110447_100112447	1	0.2335
chr14	100149651	100151651	chr14_100149651_100151651	1	0.193
chr14	100258680	100260680	chr14_100258680_100260680	1	0.283
chr14	100530615	100532615	chr14_100530615_100532615	0.906667	0.3355
chr14	100625500	100627500	chr14_100625500_100627500	1	0.23
chr14	100704322	100706322	chr14_100704322_100706322	0.99925	0.2835
chr14	100771870	100773870	chr14_100771870_100773870	1	0.0445
chr14	100788674	100790674	chr14_100788674_100790674	0.970042	0.244
chr14	100841831	100843831	chr14_100841831_100843831	0.955625	0.285
chr14	100842142	100844142	chr14_100842142_100844142	0.939375	0.318
chr14	101033407	101035407	chr14_101033407_101035407	1	0.181
chr14	101192164	101194164	chr14_101192164_101194164	1	0.1645
chr14	101294537	101296537	chr14_101294537_101296537	1	0.2345
chr14	101350184	101352184	chr14_101350184_101352184	1	0.0685
chr14	101358265	101360265	chr14_101358265_101360265	1	0.231
chr14	102026688	102028688	chr14_102026688_102028688	1	0.251
chr14	102195774	102197774	chr14_102195774_102197774	0.923958	0.7305
chr14	102227135	102229135	chr14_102227135_102229135	0.9975	0.283
chr14	102429865	102431865	chr14_102429865_102431865	0.988667	0.2455
chr14	102605023	102607023	chr14_102605023_102607023	1	0
chr14	102605251	102607251	chr14_102605251_102607251	1	0
chr14	102770537	102772537	chr14_102770537_102772537	0.871583	0.259
chr14	102785088	102787088	chr14_102785088_102787088	0.995875	0.171
chr14	102828051	102830051	chr14_102828051_102830051	1	0.3645
chr14	102828300	102830300	chr14_102828300_102830300	1	0.3225
chr14	102975128	102977128	chr14_102975128_102977128	0.99925	0.225
chr14	103057998	103059998	chr14_103057998_103059998	1	0.1765
chr14	103242813	103244813	chr14_103242813_103244813	1	0.278
chr14	103387993	103389993	chr14_103387993_103389993	0.942417	0.2365
chr14	103522799	103524799	chr14_103522799_103524799	1	0.267
chr14	103565481	103567481	chr14_103565481_103567481	0.962833	0.203
chr14	103588798	103590798	chr14_103588798_103590798	1	0.1465
chr14	103799339	103801339	chr14_103799339_103801339	0.9425	0.1375
chr14	103850857	103852857	chr14_103850857_103852857	1	0
chr14	103988448	103990448	chr14_103988448_103990448	1	0.3125
chr14	103994521	103996521	chr14_103994521_103996521	1	0.0945
chr14	104027635	104029635	chr14_104027635_104029635	0.994542	0.109
chr14	104028299	104030299	chr14_104028299_104030299	0.986083	0.157
chr14	104094578	104096578	chr14_104094578_104096578	1	0.1555
chr14	104176607	104178607	chr14_104176607_104178607	0.914	0.289
chr14	104177441	104179441	chr14_104177441_104179441	1	0.122
chr14	104181067	104183067	chr14_104181067_104183067	0.903583	0.3005
chr14	104312927	104314927	chr14_104312927_104314927	1	0.1245
chr14	104386838	104388838	chr14_104386838_104388838	0.806667	0.4515
chr14	104393799	104395799	chr14_104393799_104395799	0.9985	0.275
chr14	104407645	104409645	chr14_104407645_104409645	0.975875	0.088
chr14	104551016	104553016	chr14_104551016_104553016	0.979	0.247
chr14	104604060	104606060	chr14_104604060_104606060	1	0.2165
chr14	104709541	104711541	chr14_104709541_104711541	0.980583	0.3235
chr14	105045021	105047021	chr14_105045021_105047021	0.9745	0.1205
chr14	105070984	105072984	chr14_105070984_105072984	0.900125	0.5325
chr14	105154974	105156974	chr14_105154974_105156974	1	0.062
chr14	105195071	105197071	chr14_105195071_105197071	0.827292	0.376
chr14	105218437	105220437	chr14_105218437_105220437	0.999125	0.297
chr14	105259461	105261461	chr14_105259461_105261461	1	0.1135
chr14	105266250	105268250	chr14_105266250_105268250	1	0.144
chr14	105330650	105332650	chr14_105330650_105332650	1	0.1855
chr14	105390160	105392160	chr14_105390160_105392160	1	0.2105
chr14	105443694	105445694	chr14_105443694_105445694	1	0.0865
chr14	105451130	105453130	chr14_105451130_105453130	0.880875	0.155
chr14	105486485	105488485	chr14_105486485_105488485	1	0.103
chr14	105530767	105532767	chr14_105530767_105532767	0.930167	0.1015
chr14	105634161	105636161	chr14_105634161_105636161	1	0.318
chr14	105646640	105648640	chr14_105646640_105648640	0.960125	0.361
chr14	105713911	105715911	chr14_105713911_105715911	0.98475	0.279
chr14	105780081	105782081	chr14_105780081_105782081	1	0.1765
chr14	105780926	105782926	chr14_105780926_105782926	1	0.177
chr14	105863920	105865920	chr14_105863920_105865920	1	0.03
chr14	105885159	105887159	chr14_105885159_105887159	0.99875	0.2515
chr14	105938299	105940299	chr14_105938299_105940299	1	0.0185
chr14	105951654	105953654	chr14_105951654_105953654	1	0
chr14	105956586	105958586	chr14_105956586_105958586	1	0.1275
chr14	105991940	105993940	chr14_105991940_105993940	1	0.2375
chr14	106383297	106385297	chr14_106383297_106385297	0.86575	0
chr14	19376522	19378522	chr14_19376522_19378522	0.32	0
chr14	19552365	19554365	chr14_19552365_19554365	0.3745	0.374
chr14	20019272	20021272	chr14_20019272_20021272	0.411708	0.368
chr14	20214587	20216587	chr14_20214587_20216587	0.88875	0.155
chr14	20247401	20249401	chr14_20247401_20249401	0.83575	0.022
chr14	20294608	20296608	chr14_20294608_20296608	0.783375	0.04
chr14	20343391	20345391	chr14_20343391_20345391	1	0.032
chr14	20387741	20389741	chr14_20387741_20389741	1	0.041
chr14	20402767	20404767	chr14_20402767_20404767	0.890667	0.183
chr14	20442603	20444603	chr14_20442603_20444603	0.794917	0.1475
chr14	20482352	20484352	chr14_20482352_20484352	0.990417	0.219
chr14	20501919	20503919	chr14_20501919_20503919	1	0.093
chr14	20527204	20529204	chr14_20527204_20529204	0.981375	0.2295
chr14	20584566	20586566	chr14_20584566_20586566	1	0
chr14	20610895	20612895	chr14_20610895_20612895	0.979083	0.048
chr14	20664495	20666495	chr14_20664495_20666495	0.9855	0.0455
chr14	20690791	20692791	chr14_20690791_20692791	1	0.218
chr14	20709898	20711898	chr14_20709898_20711898	0.764917	0.4195
chr14	20773153	20775153	chr14_20773153_20775153	1	0.0345
chr14	20796539	20798539	chr14_20796539_20798539	0.987875	0.436
chr14	20810774	20812774	chr14_20810774_20812774	0.898875	0.3855
chr14	20880580	20882580	chr14_20880580_20882580	0.942667	0.2005
chr14	20902801	20904801	chr14_20902801_20904801	0.992542	0.18
chr14	20922264	20924264	chr14_20922264_20924264	1	0.0995
chr14	20922354	20924354	chr14_20922354_20924354	1	0.057
chr14	20928624	20930624	chr14_20928624_20930624	1	0.089
chr14	20936538	20938538	chr14_20936538_20938538	0.953667	0.159
chr14	20977612	20979612	chr14_20977612_20979612	0.980292	0.208
chr14	21028090	21030090	chr14_21028090_21030090	1	0.0865
chr14	21057417	21059417	chr14_21057417_21059417	0.793625	0.448
chr14	21057982	21059982	chr14_21057982_21059982	0.99575	0.1655
chr14	21076954	21078954	chr14_21076954_21078954	0.955125	0.1515
chr14	21108850	21110850	chr14_21108850_21110850	0.979458	0.1215
chr14	21151259	21153259	chr14_21151259_21153259	0.974708	0.0815
chr14	21151336	21153336	chr14_21151336_21153336	0.974708	0.0815
chr14	21151746	21153746	chr14_21151746_21153746	0.979042	0.037
chr14	21213051	21215051	chr14_21213051_21215051	0.838625	0.2915
chr14	21235586	21237586	chr14_21235586_21237586	0.840417	0.4505
chr14	21248210	21250210	chr14_21248210_21250210	0.900792	0.265
chr14	21270437	21272437	chr14_21270437_21272437	0.998	0.2145
chr14	21358558	21360558	chr14_21358558_21360558	0.808167	0.0245
chr14	21422611	21424611	chr14_21422611_21424611	0.813417	0.009
chr14	21457139	21459139	chr14_21457139_21459139	0.976875	0.1095
chr14	21466449	21468449	chr14_21466449_21468449	1	0
chr14	21492123	21494123	chr14_21492123_21494123	1	0.1095
chr14	21497385	21499385	chr14_21497385_21499385	0.933583	0.343
chr14	21499977	21501977	chr14_21499977_21501977	0.998917	0.0545
chr14	21501944	21503944	chr14_21501944_21503944	1	0.0335
chr14	21509385	21511385	chr14_21509385_21511385	0.991292	0.078
chr14	21524981	21526981	chr14_21524981_21526981	0.886542	0.33
chr14	21537429	21539429	chr14_21537429_21539429	1	0.1035
chr14	21565799	21567799	chr14_21565799_21567799	0.99925	0.274
chr14	21566096	21568096	chr14_21566096_21568096	0.99925	0.355
chr14	21623222	21625222	chr14_21623222_21625222	0.99075	0.1275
chr14	21736638	21738638	chr14_21736638_21738638	0.952917	0.091
chr14	21755136	21757136	chr14_21755136_21757136	0.856833	0.457
chr14	21851425	21853425	chr14_21851425_21853425	0.996417	0.0205
chr14	21898867	21900867	chr14_21898867_21900867	1	0
chr14	21943914	21945914	chr14_21943914_21945914	1	0.1225
chr14	21944132	21946132	chr14_21944132_21946132	1	0.0515
chr14	21978517	21980517	chr14_21978517_21980517	0.927458	0.2925
chr14	22004350	22006350	chr14_22004350_22006350	0.865792	0.3545
chr14	22037875	22039875	chr14_22037875_22039875	0.991833	0.1105
chr14	22102096	22104096	chr14_22102096_22104096	0.912417	0.06
chr14	22132297	22134297	chr14_22132297_22134297	0.905708	0.1805
chr14	23024534	23026534	chr14_23024534_23026534	1	0.097
chr14	23057175	23059175	chr14_23057175_23059175	0.996	0.1985
chr14	23066146	23068146	chr14_23066146_23068146	0.996875	0.136
chr14	23102716	23104716	chr14_23102716_23104716	1	0.3615
chr14	23234731	23236731	chr14_23234731_23236731	0.8765	0.311
chr14	23284012	23286012	chr14_23284012_23286012	0.904292	0.16
chr14	23290750	23292750	chr14_23290750_23292750	1	0
chr14	23298092	23300092	chr14_23298092_23300092	0.863667	0.319
chr14	23304766	23306766	chr14_23304766_23306766	1	0
chr14	23339822	23341822	chr14_23339822_23341822	1	0.261
chr14	23351374	23353374	chr14_23351374_23353374	0.997875	0.043
chr14	23387393	23389393	chr14_23387393_23389393	0.961792	0.1825
chr14	23397794	23399794	chr14_23397794_23399794	0.983	0.0365
chr14	23425363	23427363	chr14_23425363_23427363	0.8685	0.384
chr14	23450467	23452467	chr14_23450467_23452467	1	0.038
chr14	23450851	23452851	chr14_23450851_23452851	1	0.038
chr14	23478360	23480360	chr14_23478360_23480360	0.940292	0.1915
chr14	23503354	23505354	chr14_23503354_23505354	0.975667	0.1195
chr14	23510376	23512376	chr14_23510376_23512376	0.932833	0.2435
chr14	23525747	23527747	chr14_23525747_23527747	1	0.201
chr14	23562974	23564974	chr14_23562974_23564974	0.999333	0.073
chr14	23563823	23565823	chr14_23563823_23565823	0.902458	0.1655
chr14	23587825	23589825	chr14_23587825_23589825	1	0.0435
chr14	23651849	23653849	chr14_23651849_23653849	0.966208	0.1605
chr14	23653525	23655525	chr14_23653525_23655525	0.905333	0.271
chr14	23754326	23756326	chr14_23754326_23756326	1	0.164
chr14	23771057	23773057	chr14_23771057_23773057	0.8755	0.272
chr14	23774971	23776971	chr14_23774971_23776971	1	0.0455
chr14	23775176	23777176	chr14_23775176_23777176	1	0.0455
